,paragraph_id,sentence_id,course,essay_new,annotated_sentence,anno_error_cnt,full_error_tag,order_tag,error_tag,correction,error,target,correction_index,error_type,source,new_error_type
586,1011,3a32201e4b29154799322d5a605515ebb6c4e645b5b1b0b38e6a21b0001cd892,SPA 3,Mi vacaciones perfecto el medio yo divertido.,[Mi]{mis}<na:ps:det:inan> vacaciones [perfecto]{perfectas}<ga:na:fm:ps:adj:inan> el medio yo divertido.,2,[Mi]{mis}<na:ps:det:inan>,0,na:ps:det:inan,mis,Mi,"['mis', 'vacaciones', 'perfectas', 'el', 'medio', 'yo', 'divertido', '.']","[0, 9]",na:ps,"['Mi', 'vacaciones', 'perfectas', 'el', 'medio', 'yo', 'divertido', '.']",number agreement
586,1011,3a32201e4b29154799322d5a605515ebb6c4e645b5b1b0b38e6a21b0001cd892,SPA 3,Mi vacaciones perfecto el medio yo divertido.,[Mi]{mis}<na:ps:det:inan> vacaciones [perfecto]{perfectas}<ga:na:fm:ps:adj:inan> el medio yo divertido.,2,[perfecto]{perfectas}<ga:na:fm:ps:adj:inan>,1,ga:na:fm:ps:adj:inan,perfectas,perfecto,"['mis', 'vacaciones', 'perfectas', 'el', 'medio', 'yo', 'divertido', '.']","[2, 11]",ga:na:fm:ps,"['mis', 'vacaciones', 'perfecto', 'el', 'medio', 'yo', 'divertido', '.']",gender and number agreement
587,1012,b19965aedbd77a33e5b0cadf675331c77ce1875ac8897e434c7ec7caa635f068,SPA 1,El gente son muy divertidos y hay muchas de lugares que me intereso.,[El]{la}<ga:fm:det:an> gente son muy [divertidos]{divertida}<ga:na:fm:sp:adj:an> y hay [muchas]{muchos}<ga:mf:det:inan> de lugares que me intereso.,3,[El]{la}<ga:fm:det:an>,0,ga:fm:det:an,la,El,"['la', 'gente', 'son', 'muy', 'divertida', 'y', 'hay', 'muchos', 'de', 'lugares', 'que', 'me', 'intereso', '.']","[0, 15]",ga:fm,"['El', 'gente', 'son', 'muy', 'divertida', 'y', 'hay', 'muchos', 'de', 'lugares', 'que', 'me', 'intereso', '.']",gender agreement
587,1012,b19965aedbd77a33e5b0cadf675331c77ce1875ac8897e434c7ec7caa635f068,SPA 1,El gente son muy divertidos y hay muchas de lugares que me intereso.,[El]{la}<ga:fm:det:an> gente son muy [divertidos]{divertida}<ga:na:fm:sp:adj:an> y hay [muchas]{muchos}<ga:mf:det:inan> de lugares que me intereso.,3,[divertidos]{divertida}<ga:na:fm:sp:adj:an>,1,ga:na:fm:sp:adj:an,divertida,divertidos,"['la', 'gente', 'son', 'muy', 'divertida', 'y', 'hay', 'muchos', 'de', 'lugares', 'que', 'me', 'intereso', '.']","[4, 19]",ga:na:fm:sp,"['la', 'gente', 'son', 'muy', 'divertidos', 'y', 'hay', 'muchos', 'de', 'lugares', 'que', 'me', 'intereso', '.']",gender and number agreement
587,1012,b19965aedbd77a33e5b0cadf675331c77ce1875ac8897e434c7ec7caa635f068,SPA 1,El gente son muy divertidos y hay muchas de lugares que me intereso.,[El]{la}<ga:fm:det:an> gente son muy [divertidos]{divertida}<ga:na:fm:sp:adj:an> y hay [muchas]{muchos}<ga:mf:det:inan> de lugares que me intereso.,3,[muchas]{muchos}<ga:mf:det:inan>,2,ga:mf:det:inan,muchos,muchas,"['la', 'gente', 'son', 'muy', 'divertida', 'y', 'hay', 'muchos', 'de', 'lugares', 'que', 'me', 'intereso', '.']","[7, 22]",ga:mf,"['la', 'gente', 'son', 'muy', 'divertida', 'y', 'hay', 'muchas', 'de', 'lugares', 'que', 'me', 'intereso', '.']",gender agreement
587,1012,1ead1e0df5653bdc44582d7020434620af1d05dda0d3f3f0661c8f87ccb907e0,SPA 1,Yo escucho que Madrid es un ciudad muy bonito y me gusta viajar en Madrid con sus museos y parques.,Yo escucho que Madrid es [un]{una}<ga:fm:det:inan> ciudad muy [bonito]{bonita}<ga:fm:adj:inan> y me gusta viajar en Madrid con sus museos y parques.,2,[un]{una}<ga:fm:det:inan>,0,ga:fm:det:inan,una,un,"['Yo', 'escucho', 'que', 'Madrid', 'es', 'una', 'ciudad', 'muy', 'bonita', 'y', 'me', 'gusta', 'viajar', 'en', 'Madrid', 'con', 'sus', 'museos', 'y', 'parques', '.']","[5, 27]",ga:fm,"['Yo', 'escucho', 'que', 'Madrid', 'es', 'un', 'ciudad', 'muy', 'bonita', 'y', 'me', 'gusta', 'viajar', 'en', 'Madrid', 'con', 'sus', 'museos', 'y', 'parques', '.']",gender agreement
587,1012,1ead1e0df5653bdc44582d7020434620af1d05dda0d3f3f0661c8f87ccb907e0,SPA 1,Yo escucho que Madrid es un ciudad muy bonito y me gusta viajar en Madrid con sus museos y parques.,Yo escucho que Madrid es [un]{una}<ga:fm:det:inan> ciudad muy [bonito]{bonita}<ga:fm:adj:inan> y me gusta viajar en Madrid con sus museos y parques.,2,[bonito]{bonita}<ga:fm:adj:inan>,1,ga:fm:adj:inan,bonita,bonito,"['Yo', 'escucho', 'que', 'Madrid', 'es', 'una', 'ciudad', 'muy', 'bonita', 'y', 'me', 'gusta', 'viajar', 'en', 'Madrid', 'con', 'sus', 'museos', 'y', 'parques', '.']","[8, 30]",ga:fm,"['Yo', 'escucho', 'que', 'Madrid', 'es', 'una', 'ciudad', 'muy', 'bonito', 'y', 'me', 'gusta', 'viajar', 'en', 'Madrid', 'con', 'sus', 'museos', 'y', 'parques', '.']",gender agreement
591,1022,8c4fdf053fa1fa6b4c3cd6536554d1a4227aab39d17701d89b93c1a045ea5444,SPA 2,   Por mi perfecto vacaciones yo quiero ir Hawaii en el verano.,Por [mi]{mis}<na:ps:det:inan> [perfecto]{perfectas}<ga:na:fm:ps:adj:inan> vacaciones yo quiero ir Hawaii en el verano.,2,[mi]{mis}<na:ps:det:inan>,0,na:ps:det:inan,mis,mi,"['Por', 'mis', 'perfectas', 'vacaciones', 'yo', 'quiero', 'ir', 'Hawaii', 'en', 'el', 'verano', '.']","[1, 14]",na:ps,"['Por', 'mi', 'perfectas', 'vacaciones', 'yo', 'quiero', 'ir', 'Hawaii', 'en', 'el', 'verano', '.']",number agreement
591,1022,8c4fdf053fa1fa6b4c3cd6536554d1a4227aab39d17701d89b93c1a045ea5444,SPA 2,   Por mi perfecto vacaciones yo quiero ir Hawaii en el verano.,Por [mi]{mis}<na:ps:det:inan> [perfecto]{perfectas}<ga:na:fm:ps:adj:inan> vacaciones yo quiero ir Hawaii en el verano.,2,[perfecto]{perfectas}<ga:na:fm:ps:adj:inan>,1,ga:na:fm:ps:adj:inan,perfectas,perfecto,"['Por', 'mis', 'perfectas', 'vacaciones', 'yo', 'quiero', 'ir', 'Hawaii', 'en', 'el', 'verano', '.']","[2, 15]",ga:na:fm:ps,"['Por', 'mis', 'perfecto', 'vacaciones', 'yo', 'quiero', 'ir', 'Hawaii', 'en', 'el', 'verano', '.']",gender and number agreement
591,1022,ce51c39ea6e3ccb8ed0683f855f533bec2961fb3a23d2bffe42d1e1858a979b7,SPA 2,"Dos mi hermanos, mi mejor amigo y yo estamos en una barco.","Dos [mi]{mis}<na:ps:det:an> hermanos, mi mejor amigo y yo estamos en [una]{un}<ga:mf:det:inan> barco.",2,[mi]{mis}<na:ps:det:an>,0,na:ps:det:an,mis,mi,"['Dos', 'mis', 'hermanos', ',', 'mi', 'mejor', 'amigo', 'y', 'yo', 'estamos', 'en', 'un', 'barco', '.']","[1, 16]",na:ps,"['Dos', 'mi', 'hermanos', ',', 'mi', 'mejor', 'amigo', 'y', 'yo', 'estamos', 'en', 'un', 'barco', '.']",number agreement
591,1022,ce51c39ea6e3ccb8ed0683f855f533bec2961fb3a23d2bffe42d1e1858a979b7,SPA 2,"Dos mi hermanos, mi mejor amigo y yo estamos en una barco.","Dos [mi]{mis}<na:ps:det:an> hermanos, mi mejor amigo y yo estamos en [una]{un}<ga:mf:det:inan> barco.",2,[una]{un}<ga:mf:det:inan>,1,ga:mf:det:inan,un,una,"['Dos', 'mis', 'hermanos', ',', 'mi', 'mejor', 'amigo', 'y', 'yo', 'estamos', 'en', 'un', 'barco', '.']","[11, 26]",ga:mf,"['Dos', 'mis', 'hermanos', ',', 'mi', 'mejor', 'amigo', 'y', 'yo', 'estamos', 'en', 'una', 'barco', '.']",gender agreement
591,1022,c8e2b5a2c62f1fbe7e0b70bac65b1376be0ff9b1ca3ebca75f3691017ff38b25,SPA 2,"Mi mama, mi otro dos hermanos,mi tio y mi abuela en otro barco.","Mi mama, [mi]{mis}<na:ps:det:an> [otro]{otros}<na:ps:det:an> dos hermanos,mi tio y mi abuela en otro barco.",2,[mi]{mis}<na:ps:det:an>,0,na:ps:det:an,mis,mi,"['Mi', 'mama', ',', 'mis', 'otros', 'dos', 'hermanos', ',', 'mi', 'tio', 'y', 'mi', 'abuela', 'en', 'otro', 'barco', '.']","[3, 21]",na:ps,"['Mi', 'mama', ',', 'mi', 'otros', 'dos', 'hermanos', ',', 'mi', 'tio', 'y', 'mi', 'abuela', 'en', 'otro', 'barco', '.']",number agreement
591,1022,c8e2b5a2c62f1fbe7e0b70bac65b1376be0ff9b1ca3ebca75f3691017ff38b25,SPA 2,"Mi mama, mi otro dos hermanos,mi tio y mi abuela en otro barco.","Mi mama, [mi]{mis}<na:ps:det:an> [otro]{otros}<na:ps:det:an> dos hermanos,mi tio y mi abuela en otro barco.",2,[otro]{otros}<na:ps:det:an>,1,na:ps:det:an,otros,otro,"['Mi', 'mama', ',', 'mis', 'otros', 'dos', 'hermanos', ',', 'mi', 'tio', 'y', 'mi', 'abuela', 'en', 'otro', 'barco', '.']","[4, 22]",na:ps,"['Mi', 'mama', ',', 'mis', 'otro', 'dos', 'hermanos', ',', 'mi', 'tio', 'y', 'mi', 'abuela', 'en', 'otro', 'barco', '.']",number agreement
591,1022,8a527a6d95fdc0ed34dad2ed2b2131cb85ccda00d7eb9c705cd2f130f281b984,SPA 2,Nosotros carrera contra la otra y los ganadores escogen el proximo actividad.,Nosotros carrera contra la otra y los ganadores escogen [el]{la}<ga:fm:det:inan> [proximo]{próxima}<ga:fm:det:inan> actividad.,2,[el]{la}<ga:fm:det:inan>,0,ga:fm:det:inan,la,el,"['Nosotros', 'carrera', 'contra', 'la', 'otra', 'y', 'los', 'ganadores', 'escogen', 'la', 'próxima', 'actividad', '.']","[9, 23]",ga:fm,"['Nosotros', 'carrera', 'contra', 'la', 'otra', 'y', 'los', 'ganadores', 'escogen', 'el', 'próxima', 'actividad', '.']",gender agreement
591,1022,8a527a6d95fdc0ed34dad2ed2b2131cb85ccda00d7eb9c705cd2f130f281b984,SPA 2,Nosotros carrera contra la otra y los ganadores escogen el proximo actividad.,Nosotros carrera contra la otra y los ganadores escogen [el]{la}<ga:fm:det:inan> [proximo]{próxima}<ga:fm:det:inan> actividad.,2,[proximo]{próxima}<ga:fm:det:inan>,1,ga:fm:det:inan,próxima,proximo,"['Nosotros', 'carrera', 'contra', 'la', 'otra', 'y', 'los', 'ganadores', 'escogen', 'la', 'próxima', 'actividad', '.']","[10, 24]",ga:fm,"['Nosotros', 'carrera', 'contra', 'la', 'otra', 'y', 'los', 'ganadores', 'escogen', 'la', 'proximo', 'actividad', '.']",gender agreement
591,1022,f5502334cc91a3b1310897944c13e8506c3f3e2bbe86e54503e2e7711787eed7,SPA 2,El vacaciones a Hawaii estaría perfecto.,[El]{las}<ga:na:fm:ps:det:inan> vacaciones a Hawaii estaría [perfecto]{perfectas}<ga:na:fm:ps:adj:inan>.,2,[El]{las}<ga:na:fm:ps:det:inan>,0,ga:na:fm:ps:det:inan,las,El,"['las', 'vacaciones', 'a', 'Hawaii', 'estaría', 'perfectas', '.']","[0, 8]",ga:na:fm:ps,"['El', 'vacaciones', 'a', 'Hawaii', 'estaría', 'perfectas', '.']",gender and number agreement
591,1022,f5502334cc91a3b1310897944c13e8506c3f3e2bbe86e54503e2e7711787eed7,SPA 2,El vacaciones a Hawaii estaría perfecto.,[El]{las}<ga:na:fm:ps:det:inan> vacaciones a Hawaii estaría [perfecto]{perfectas}<ga:na:fm:ps:adj:inan>.,2,[perfecto]{perfectas}<ga:na:fm:ps:adj:inan>,1,ga:na:fm:ps:adj:inan,perfectas,perfecto,"['las', 'vacaciones', 'a', 'Hawaii', 'estaría', 'perfectas', '.']","[5, 13]",ga:na:fm:ps,"['las', 'vacaciones', 'a', 'Hawaii', 'estaría', 'perfecto', '.']",gender and number agreement
594,1027,0991d4662057aad912514d46fe2e482a6c9ddb14bf0dd852a5748b3d59dfa4c3,SPA 1,Mi vacaciones favorita es en la playa.,[Mi]{mis}<na:ps:det:inan> vacaciones [favorita]{favoritas}<na:ps:adj:inan> es en la playa.,2,[Mi]{mis}<na:ps:det:inan>,0,na:ps:det:inan,mis,Mi,"['mis', 'vacaciones', 'favoritas', 'es', 'en', 'la', 'playa', '.']","[0, 9]",na:ps,"['Mi', 'vacaciones', 'favoritas', 'es', 'en', 'la', 'playa', '.']",number agreement
594,1027,0991d4662057aad912514d46fe2e482a6c9ddb14bf0dd852a5748b3d59dfa4c3,SPA 1,Mi vacaciones favorita es en la playa.,[Mi]{mis}<na:ps:det:inan> vacaciones [favorita]{favoritas}<na:ps:adj:inan> es en la playa.,2,[favorita]{favoritas}<na:ps:adj:inan>,1,na:ps:adj:inan,favoritas,favorita,"['mis', 'vacaciones', 'favoritas', 'es', 'en', 'la', 'playa', '.']","[2, 11]",na:ps,"['mis', 'vacaciones', 'favorita', 'es', 'en', 'la', 'playa', '.']",number agreement
600,1040,67e50c7f4c95439a260caa049148be7c4f63e9158ed74a7f56d3adcda436a2e0,SPA 3,"Una vez que lleguemos a Francia, algunos hitos que me gustaría ver son la Torre Eiffel, el Louvre, Notre-Dame de París, el Palacio de Versalles, el Rivera francés y el Jardín de Luxemburgo.","Una vez que lleguemos a Francia, algunos hitos que me gustaría ver son la Torre Eiffel, el Louvre, Notre-Dame de París, el Palacio de Versalles, [el]{la}<ga:fm:det:inan> Rivera [francés]{francesa}<ga:fm:adj:inan> y el Jardín de Luxemburgo.",2,[el]{la}<ga:fm:det:inan>,0,ga:fm:det:inan,la,el,"['Una', 'vez', 'que', 'lleguemos', 'a', 'Francia', ',', 'algunos', 'hitos', 'que', 'me', 'gustaría', 'ver', 'son', 'la', 'Torre', 'Eiffel', ',', 'el', 'Louvre', ',', 'Notre', '-', 'Dame', 'de', 'París', ',', 'el', 'Palacio', 'de', 'Versalles', ',', 'la', 'Rivera', 'francesa', 'y', 'el', 'Jardín', 'de', 'Luxemburgo', '.']","[32, 74]",ga:fm,"['Una', 'vez', 'que', 'lleguemos', 'a', 'Francia', ',', 'algunos', 'hitos', 'que', 'me', 'gustaría', 'ver', 'son', 'la', 'Torre', 'Eiffel', ',', 'el', 'Louvre', ',', 'Notre', '-', 'Dame', 'de', 'París', ',', 'el', 'Palacio', 'de', 'Versalles', ',', 'el', 'Rivera', 'francesa', 'y', 'el', 'Jardín', 'de', 'Luxemburgo', '.']",gender agreement
600,1040,67e50c7f4c95439a260caa049148be7c4f63e9158ed74a7f56d3adcda436a2e0,SPA 3,"Una vez que lleguemos a Francia, algunos hitos que me gustaría ver son la Torre Eiffel, el Louvre, Notre-Dame de París, el Palacio de Versalles, el Rivera francés y el Jardín de Luxemburgo.","Una vez que lleguemos a Francia, algunos hitos que me gustaría ver son la Torre Eiffel, el Louvre, Notre-Dame de París, el Palacio de Versalles, [el]{la}<ga:fm:det:inan> Rivera [francés]{francesa}<ga:fm:adj:inan> y el Jardín de Luxemburgo.",2,[francés]{francesa}<ga:fm:adj:inan>,1,ga:fm:adj:inan,francesa,francés,"['Una', 'vez', 'que', 'lleguemos', 'a', 'Francia', ',', 'algunos', 'hitos', 'que', 'me', 'gustaría', 'ver', 'son', 'la', 'Torre', 'Eiffel', ',', 'el', 'Louvre', ',', 'Notre', '-', 'Dame', 'de', 'París', ',', 'el', 'Palacio', 'de', 'Versalles', ',', 'la', 'Rivera', 'francesa', 'y', 'el', 'Jardín', 'de', 'Luxemburgo', '.']","[34, 76]",ga:fm,"['Una', 'vez', 'que', 'lleguemos', 'a', 'Francia', ',', 'algunos', 'hitos', 'que', 'me', 'gustaría', 'ver', 'son', 'la', 'Torre', 'Eiffel', ',', 'el', 'Louvre', ',', 'Notre', '-', 'Dame', 'de', 'París', ',', 'el', 'Palacio', 'de', 'Versalles', ',', 'la', 'Rivera', 'francés', 'y', 'el', 'Jardín', 'de', 'Luxemburgo', '.']",gender agreement
604,1046,681ccba857f12c839779a6856aa06451d0452c060482ea54216e307f99eab004,SPA 2,Mi locacion favorito es Italia porque la comida es muy delicioso.,Mi locacion [favorito]{favorita}<ga:fm:adj:inan> es Italia porque la comida es muy [delicioso]{deliciosa}<ga:fm:adj:inan>.,2,[favorito]{favorita}<ga:fm:adj:inan>,0,ga:fm:adj:inan,favorita,favorito,"['Mi', 'locacion', 'favorita', 'es', 'Italia', 'porque', 'la', 'comida', 'es', 'muy', 'deliciosa', '.']","[2, 15]",ga:fm,"['Mi', 'locacion', 'favorito', 'es', 'Italia', 'porque', 'la', 'comida', 'es', 'muy', 'deliciosa', '.']",gender agreement
604,1046,681ccba857f12c839779a6856aa06451d0452c060482ea54216e307f99eab004,SPA 2,Mi locacion favorito es Italia porque la comida es muy delicioso.,Mi locacion [favorito]{favorita}<ga:fm:adj:inan> es Italia porque la comida es muy [delicioso]{deliciosa}<ga:fm:adj:inan>.,2,[delicioso]{deliciosa}<ga:fm:adj:inan>,1,ga:fm:adj:inan,deliciosa,delicioso,"['Mi', 'locacion', 'favorita', 'es', 'Italia', 'porque', 'la', 'comida', 'es', 'muy', 'deliciosa', '.']","[10, 23]",ga:fm,"['Mi', 'locacion', 'favorita', 'es', 'Italia', 'porque', 'la', 'comida', 'es', 'muy', 'delicioso', '.']",gender agreement
605,1048,bc411dfafb72bd9e29adf48eea54e859763c4f25781acd885e5923c9680b6f39,SPA 1,Yo voy asistir las carnivals y las festivals cerca en la playa para yo bailo y canto para las dias durante en mi el vacacion.,Yo voy asistir [las]{los}<ga:mf:det:inan> carnivals y [las]{los}<ga:mf:det:inan> festivals cerca en la playa para yo bailo y canto para [las]{los}<ga:mf:det:aty:inan> dias durante en mi [el]{la}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan>.,5,[las]{los}<ga:mf:det:inan>,0,ga:mf:det:inan,los,las,"['Yo', 'voy', 'asistir', 'los', 'carnivals', 'y', 'los', 'festivals', 'cerca', 'en', 'la', 'playa', 'para', 'yo', 'bailo', 'y', 'canto', 'para', 'los', 'dias', 'durante', 'en', 'mi', 'la', 'vacaciones', '.']","[3, 30]",ga:mf,"['Yo', 'voy', 'asistir', 'las', 'carnivals', 'y', 'los', 'festivals', 'cerca', 'en', 'la', 'playa', 'para', 'yo', 'bailo', 'y', 'canto', 'para', 'los', 'dias', 'durante', 'en', 'mi', 'la', 'vacaciones', '.']",gender agreement
605,1048,bc411dfafb72bd9e29adf48eea54e859763c4f25781acd885e5923c9680b6f39,SPA 1,Yo voy asistir las carnivals y las festivals cerca en la playa para yo bailo y canto para las dias durante en mi el vacacion.,Yo voy asistir [las]{los}<ga:mf:det:inan> carnivals y [las]{los}<ga:mf:det:inan> festivals cerca en la playa para yo bailo y canto para [las]{los}<ga:mf:det:aty:inan> dias durante en mi [el]{la}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan>.,5,[las]{los}<ga:mf:det:inan>,1,ga:mf:det:inan,los,las,"['Yo', 'voy', 'asistir', 'los', 'carnivals', 'y', 'los', 'festivals', 'cerca', 'en', 'la', 'playa', 'para', 'yo', 'bailo', 'y', 'canto', 'para', 'los', 'dias', 'durante', 'en', 'mi', 'la', 'vacaciones', '.']","[6, 33]",ga:mf,"['Yo', 'voy', 'asistir', 'los', 'carnivals', 'y', 'las', 'festivals', 'cerca', 'en', 'la', 'playa', 'para', 'yo', 'bailo', 'y', 'canto', 'para', 'los', 'dias', 'durante', 'en', 'mi', 'la', 'vacaciones', '.']",gender agreement
605,1048,bc411dfafb72bd9e29adf48eea54e859763c4f25781acd885e5923c9680b6f39,SPA 1,Yo voy asistir las carnivals y las festivals cerca en la playa para yo bailo y canto para las dias durante en mi el vacacion.,Yo voy asistir [las]{los}<ga:mf:det:inan> carnivals y [las]{los}<ga:mf:det:inan> festivals cerca en la playa para yo bailo y canto para [las]{los}<ga:mf:det:aty:inan> dias durante en mi [el]{la}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan>.,5,[las]{los}<ga:mf:det:aty:inan>,2,ga:mf:det:aty:inan,los,las,"['Yo', 'voy', 'asistir', 'los', 'carnivals', 'y', 'los', 'festivals', 'cerca', 'en', 'la', 'playa', 'para', 'yo', 'bailo', 'y', 'canto', 'para', 'los', 'dias', 'durante', 'en', 'mi', 'la', 'vacaciones', '.']","[18, 45]",ga:mf:det:aty,"['Yo', 'voy', 'asistir', 'los', 'carnivals', 'y', 'los', 'festivals', 'cerca', 'en', 'la', 'playa', 'para', 'yo', 'bailo', 'y', 'canto', 'para', 'las', 'dias', 'durante', 'en', 'mi', 'la', 'vacaciones', '.']",gender agreement
605,1048,bc411dfafb72bd9e29adf48eea54e859763c4f25781acd885e5923c9680b6f39,SPA 1,Yo voy asistir las carnivals y las festivals cerca en la playa para yo bailo y canto para las dias durante en mi el vacacion.,Yo voy asistir [las]{los}<ga:mf:det:inan> carnivals y [las]{los}<ga:mf:det:inan> festivals cerca en la playa para yo bailo y canto para [las]{los}<ga:mf:det:aty:inan> dias durante en mi [el]{la}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan>.,5,[el]{la}<ga:fm:det:inan>,3,ga:fm:det:inan,la,el,"['Yo', 'voy', 'asistir', 'los', 'carnivals', 'y', 'los', 'festivals', 'cerca', 'en', 'la', 'playa', 'para', 'yo', 'bailo', 'y', 'canto', 'para', 'los', 'dias', 'durante', 'en', 'mi', 'la', 'vacaciones', '.']","[23, 50]",ga:fm,"['Yo', 'voy', 'asistir', 'los', 'carnivals', 'y', 'los', 'festivals', 'cerca', 'en', 'la', 'playa', 'para', 'yo', 'bailo', 'y', 'canto', 'para', 'los', 'dias', 'durante', 'en', 'mi', 'el', 'vacaciones', '.']",gender agreement
605,1048,bc411dfafb72bd9e29adf48eea54e859763c4f25781acd885e5923c9680b6f39,SPA 1,Yo voy asistir las carnivals y las festivals cerca en la playa para yo bailo y canto para las dias durante en mi el vacacion.,Yo voy asistir [las]{los}<ga:mf:det:inan> carnivals y [las]{los}<ga:mf:det:inan> festivals cerca en la playa para yo bailo y canto para [las]{los}<ga:mf:det:aty:inan> dias durante en mi [el]{la}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan>.,5,[vacacion]{vacaciones}<in:s:noun:inan>,4,in:s:noun:inan,vacaciones,vacacion,"['Yo', 'voy', 'asistir', 'los', 'carnivals', 'y', 'los', 'festivals', 'cerca', 'en', 'la', 'playa', 'para', 'yo', 'bailo', 'y', 'canto', 'para', 'los', 'dias', 'durante', 'en', 'mi', 'la', 'vacaciones', '.']","[24, 51]",in:s,"['Yo', 'voy', 'asistir', 'los', 'carnivals', 'y', 'los', 'festivals', 'cerca', 'en', 'la', 'playa', 'para', 'yo', 'bailo', 'y', 'canto', 'para', 'los', 'dias', 'durante', 'en', 'mi', 'la', 'vacacion', '.']",number agreement
605,1048,06c3e10379b0338654301e85458ebf3922c39199b5896a460ca0ddf309bdc6fc,SPA 1,Las pinturas es muy excelente pero mi madre quiere ir a la playa y compras para los su zapatos.,Las pinturas es muy [excelente]{excelentes}<na:ps:adj:inan> pero mi madre quiere ir a la playa y compras para los [su]{sus}<na:ps:det:inan> zapatos.,2,[excelente]{excelentes}<na:ps:adj:inan>,0,na:ps:adj:inan,excelentes,excelente,"['Las', 'pinturas', 'es', 'muy', 'excelentes', 'pero', 'mi', 'madre', 'quiere', 'ir', 'a', 'la', 'playa', 'y', 'compras', 'para', 'los', 'sus', 'zapatos', '.']","[4, 25]",na:ps,"['Las', 'pinturas', 'es', 'muy', 'excelente', 'pero', 'mi', 'madre', 'quiere', 'ir', 'a', 'la', 'playa', 'y', 'compras', 'para', 'los', 'sus', 'zapatos', '.']",number agreement
605,1048,06c3e10379b0338654301e85458ebf3922c39199b5896a460ca0ddf309bdc6fc,SPA 1,Las pinturas es muy excelente pero mi madre quiere ir a la playa y compras para los su zapatos.,Las pinturas es muy [excelente]{excelentes}<na:ps:adj:inan> pero mi madre quiere ir a la playa y compras para los [su]{sus}<na:ps:det:inan> zapatos.,2,[su]{sus}<na:ps:det:inan>,1,na:ps:det:inan,sus,su,"['Las', 'pinturas', 'es', 'muy', 'excelentes', 'pero', 'mi', 'madre', 'quiere', 'ir', 'a', 'la', 'playa', 'y', 'compras', 'para', 'los', 'sus', 'zapatos', '.']","[17, 38]",na:ps,"['Las', 'pinturas', 'es', 'muy', 'excelentes', 'pero', 'mi', 'madre', 'quiere', 'ir', 'a', 'la', 'playa', 'y', 'compras', 'para', 'los', 'su', 'zapatos', '.']",number agreement
605,1048,7912ff5ea15fa0be3769dc845a3c745f50e4994146042e3935c799a18a37d6e0,SPA 1,Yo quiero caminar alrededor en la calle de Valencia y mirrar a la arquitecturas y tomar los fotos con mi la familia.,Yo quiero caminar alrededor en la calle de Valencia y mirrar a la [arquitecturas]{arquitectura}<na:sp:noun:inan> y tomar [los]{las}<ga:fm:det:aty:inan> fotos con mi la familia.,2,[arquitecturas]{arquitectura}<na:sp:noun:inan>,0,na:sp:noun:inan,arquitectura,arquitecturas,"['Yo', 'quiero', 'caminar', 'alrededor', 'en', 'la', 'calle', 'de', 'Valencia', 'y', 'mirrar', 'a', 'la', 'arquitectura', 'y', 'tomar', 'las', 'fotos', 'con', 'mi', 'la', 'familia', '.']","[13, 37]",na:sp,"['Yo', 'quiero', 'caminar', 'alrededor', 'en', 'la', 'calle', 'de', 'Valencia', 'y', 'mirrar', 'a', 'la', 'arquitecturas', 'y', 'tomar', 'las', 'fotos', 'con', 'mi', 'la', 'familia', '.']",number agreement
