,paragraph_id,sentence_id,course,essay_new,annotated_sentence,anno_error_cnt,full_error_tag,order_tag,error_tag,correction,error,target,correction_index,error_type,source,new_error_type
269,388,989464120c287727648e22e14cb3c878766b7e8b447339b7175c2fe89b483d63,SPA 3,"Despues, Dan Harmon trabajo en ""Rick y Morty,"" me quede muy impresionado por lo que los creadores crearon.","Despues, Dan Harmon trabajo en ""Rick y Morty,"" me quede muy [impresionado]{impresionada}<ga:fm:adj:an> por lo que los creadores crearon.",1,[impresionado]{impresionada}<ga:fm:adj:an>,0,ga:fm:adj:an,impresionada,impresionado,"['Despues', ',', 'Dan', 'Harmon', 'trabajo', 'en', '""', 'Rick', 'y', 'Morty', ',', '""', 'me', 'quede', 'muy', 'impresionada', 'por', 'lo', 'que', 'los', 'creadores', 'crearon', '.']","[15, 39]",ga:fm,"['Despues', ',', 'Dan', 'Harmon', 'trabajo', 'en', '""', 'Rick', 'y', 'Morty', ',', '""', 'me', 'quede', 'muy', 'impresionado', 'por', 'lo', 'que', 'los', 'creadores', 'crearon', '.']",gender agreement
269,388,11876312074e64a9cc679d7255f2c14da4c2307e4cdf5dae109d481e575c6575,SPA 3,"Cuando estaba internado en los estudios, incluso pude hablar con algunas personas en Harmontown y conectarme con quien sabía y lo que estaba aprendiendo.","Cuando estaba [internado]{internada}<ga:fm:adj:an> en los estudios, incluso pude hablar con algunas personas en Harmontown y conectarme con quien sabía y lo que estaba aprendiendo.",1,[internado]{internada}<ga:fm:adj:an>,0,ga:fm:adj:an,internada,internado,"['Cuando', 'estaba', 'internada', 'en', 'los', 'estudios', ',', 'incluso', 'pude', 'hablar', 'con', 'algunas', 'personas', 'en', 'Harmontown', 'y', 'conectarme', 'con', 'quien', 'sabía', 'y', 'lo', 'que', 'estaba', 'aprendiendo', '.']","[2, 29]",ga:fm,"['Cuando', 'estaba', 'internado', 'en', 'los', 'estudios', ',', 'incluso', 'pude', 'hablar', 'con', 'algunas', 'personas', 'en', 'Harmontown', 'y', 'conectarme', 'con', 'quien', 'sabía', 'y', 'lo', 'que', 'estaba', 'aprendiendo', '.']",gender agreement
269,388,945c039baf3ab2b8c311e340f264c02430d23f47d64585b30886fa3de65c0086,SPA 3,Me siento muy inspirado por Dan Harmon y espero crear algo significativo y entretenido.,Me siento muy [inspirado]{inspirada}<ga:fm:adj:an> por Dan Harmon y espero crear algo significativo y entretenido.,1,[inspirado]{inspirada}<ga:fm:adj:an>,0,ga:fm:adj:an,inspirada,inspirado,"['Me', 'siento', 'muy', 'inspirada', 'por', 'Dan', 'Harmon', 'y', 'espero', 'crear', 'algo', 'significativo', 'y', 'entretenido', '.']","[3, 19]",ga:fm,"['Me', 'siento', 'muy', 'inspirado', 'por', 'Dan', 'Harmon', 'y', 'espero', 'crear', 'algo', 'significativo', 'y', 'entretenido', '.']",gender agreement
269,388,ec7332f71626a777818025d3969b189b91ba6be66955b7294ae606bf0b09644e,SPA 3,Estoy emocionado de ver lo que mi futuro sostiene,Estoy [emocionado]{emocionada}<ga:fm:adj:an> de ver lo que mi futuro sostiene,1,[emocionado]{emocionada}<ga:fm:adj:an>,0,ga:fm:adj:an,emocionada,emocionado,"['Estoy', 'emocionada', 'de', 'ver', 'lo', 'que', 'mi', 'futuro', 'sostiene']","[1, 11]",ga:fm,"['Estoy', 'emocionado', 'de', 'ver', 'lo', 'que', 'mi', 'futuro', 'sostiene']",gender agreement
270,390,a8c2577555a7c2ad27efc8120e7f047959ef75d74093757487084440eb1d14d1,SPA 2,"Una ejemplo famoso fue cuando dijo ""diecicuatro"" en vez de ""catorce"" en un talk show.","[Una]{un}<ga:mf:det:inan> ejemplo famoso fue cuando dijo ""diecicuatro"" en vez de ""catorce"" en un talk show.",1,[Una]{un}<ga:mf:det:inan>,0,ga:mf:det:inan,un,Una,"['un', 'ejemplo', 'famoso', 'fue', 'cuando', 'dijo', '""', 'diecicuatro', '""', 'en', 'vez', 'de', '""', 'catorce', '""', 'en', 'un', 'talk', 'show', '.']","[0, 21]",ga:mf,"['Una', 'ejemplo', 'famoso', 'fue', 'cuando', 'dijo', '""', 'diecicuatro', '""', 'en', 'vez', 'de', '""', 'catorce', '""', 'en', 'un', 'talk', 'show', '.']",gender agreement
270,390,d12fc5fa842d73e1cbc05571114a56818355e769366889c030786bdd269943a1,SPA 2,"Cuando cometió un error, siempre se reía y creo que este es una actitud muy genial cuando estudiar una lengua.","Cuando cometió un error, siempre se reía y creo que [este]{esta}<ga:fm:pron:inan> es una actitud muy genial cuando estudiar una lengua.",1,[este]{esta}<ga:fm:pron:inan>,0,ga:fm:pron:inan,esta,este,"['Cuando', 'cometió', 'un', 'error', ',', 'siempre', 'se', 'reía', 'y', 'creo', 'que', 'esta', 'es', 'una', 'actitud', 'muy', 'genial', 'cuando', 'estudiar', 'una', 'lengua', '.']","[11, 34]",ga:fm,"['Cuando', 'cometió', 'un', 'error', ',', 'siempre', 'se', 'reía', 'y', 'creo', 'que', 'este', 'es', 'una', 'actitud', 'muy', 'genial', 'cuando', 'estudiar', 'una', 'lengua', '.']",gender agreement
271,391,709d0438456c9f62ef5a4ca6d84f75389744327030c120a78a271b776e927ecd,SPA 2,Kun Qu es una de las formas más antiguos de ópera en China.,Kun Qu es una de las formas más [antiguos]{antiguas}<ga:fm:adj:inan> de ópera en China.,1,[antiguos]{antiguas}<ga:fm:adj:inan>,0,ga:fm:adj:inan,antiguas,antiguos,"['Kun', 'Qu', 'es', 'una', 'de', 'las', 'formas', 'más', 'antiguas', 'de', 'ópera', 'en', 'China', '.']","[8, 23]",ga:fm,"['Kun', 'Qu', 'es', 'una', 'de', 'las', 'formas', 'más', 'antiguos', 'de', 'ópera', 'en', 'China', '.']",gender agreement
271,391,493dcee2bcb03f3b262b74af6067d81b579131adcc3a9db6b4fbc856187d80d0,SPA 2,"Siempre que yo veo Li Qin actúa en cualquiera película o en serie de televisión, yo me gusta ella ojos por que son hermoso y parecerse a pueden hablar.","Siempre que yo veo Li Qin actúa en cualquiera película o en serie de televisión, yo me gusta ella ojos por que son [hermoso]{hermosos}<na:ps:adj:inan> y parecerse a pueden hablar.",1,[hermoso]{hermosos}<na:ps:adj:inan>,0,na:ps:adj:inan,hermosos,hermoso,"['Siempre', 'que', 'yo', 'veo', 'Li', 'Qin', 'actúa', 'en', 'cualquiera', 'película', 'o', 'en', 'serie', 'de', 'televisión', ',', 'yo', 'me', 'gusta', 'ella', 'ojos', 'por', 'que', 'son', 'hermosos', 'y', 'parecerse', 'a', 'pueden', 'hablar', '.']","[24, 56]",na:ps,"['Siempre', 'que', 'yo', 'veo', 'Li', 'Qin', 'actúa', 'en', 'cualquiera', 'película', 'o', 'en', 'serie', 'de', 'televisión', ',', 'yo', 'me', 'gusta', 'ella', 'ojos', 'por', 'que', 'son', 'hermoso', 'y', 'parecerse', 'a', 'pueden', 'hablar', '.']",number agreement
272,392,75f3a60268542dd3e066704ea55b715ead69116ed89731eacf46fc658849d1ee,SPA 3,Ahora el juega el papel de Tony Stark o Iron Man en los películas de Marvel.,Ahora el juega el papel de Tony Stark o Iron Man en [los]{las}<ga:fm:det:inan> películas de Marvel.,1,[los]{las}<ga:fm:det:inan>,0,ga:fm:det:inan,las,los,"['Ahora', 'el', 'juega', 'el', 'papel', 'de', 'Tony', 'Stark', 'o', 'Iron', 'Man', 'en', 'las', 'películas', 'de', 'Marvel', '.']","[12, 30]",ga:fm,"['Ahora', 'el', 'juega', 'el', 'papel', 'de', 'Tony', 'Stark', 'o', 'Iron', 'Man', 'en', 'los', 'películas', 'de', 'Marvel', '.']",gender agreement
272,392,a9d242dbb7e2342cb727aad6d4562656e7f71eb44e319d3d9d79fdfc524cb31a,SPA 3,Por ejemplo los películas de acción: Sherlock Holmes y Air America; y comedias: Due Date y Weird Science; y películas de terror también: Gothika y Zodiac.,Por ejemplo [los]{las}<ga:fm:det:inan> películas de acción: Sherlock Holmes y Air America; y comedias: Due Date y Weird Science; y películas de terror también: Gothika y Zodiac.,1,[los]{las}<ga:fm:det:inan>,0,ga:fm:det:inan,las,los,"['Por', 'ejemplo', 'las', 'películas', 'de', 'acción', ':', 'Sherlock', 'Holmes', 'y', 'Air', 'America', ';', 'y', 'comedias', ':', 'Due', 'Date', 'y', 'Weird', 'Science', ';', 'y', 'películas', 'de', 'terror', 'también', ':', 'Gothika', 'y', 'Zodiac', '.']","[2, 35]",ga:fm,"['Por', 'ejemplo', 'los', 'películas', 'de', 'acción', ':', 'Sherlock', 'Holmes', 'y', 'Air', 'America', ';', 'y', 'comedias', ':', 'Due', 'Date', 'y', 'Weird', 'Science', ';', 'y', 'películas', 'de', 'terror', 'también', ':', 'Gothika', 'y', 'Zodiac', '.']",gender agreement
272,392,55c8a94baca06e7aedaaedde71c740804f03ea6f0356a9a57e60faf8e9780e8f,SPA 3,A mí me gusta Robert Downey Junior mucho porque los películas de Iron Man y Sherlock Holmes.,A mí me gusta Robert Downey Junior mucho porque [los]{las}<ga:fm:det:inan> películas de Iron Man y Sherlock Holmes.,1,[los]{las}<ga:fm:det:inan>,0,ga:fm:det:inan,las,los,"['A', 'mí', 'me', 'gusta', 'Robert', 'Downey', 'Junior', 'mucho', 'porque', 'las', 'películas', 'de', 'Iron', 'Man', 'y', 'Sherlock', 'Holmes', '.']","[9, 28]",ga:fm,"['A', 'mí', 'me', 'gusta', 'Robert', 'Downey', 'Junior', 'mucho', 'porque', 'los', 'películas', 'de', 'Iron', 'Man', 'y', 'Sherlock', 'Holmes', '.']",gender agreement
272,392,ce32e261941f0bfb9747856ed5571d1cd812573c5ecfea2478c40b1572ab2c7d,SPA 3,"Cuando el era mas joven, aproximadamente cuando el tuve venti nueve años, el tuve un adición a drogas y ir a cárcel.","Cuando el era mas joven, aproximadamente cuando el tuve venti nueve años, el tuve [un]{una}<ga:fm:det:inan> adición a drogas y ir a cárcel.",1,[un]{una}<ga:fm:det:inan>,0,ga:fm:det:inan,una,un,"['Cuando', 'el', 'era', 'mas', 'joven', ',', 'aproximadamente', 'cuando', 'el', 'tuve', 'venti', 'nueve', 'años', ',', 'el', 'tuve', 'una', 'adición', 'a', 'drogas', 'y', 'ir', 'a', 'cárcel', '.']","[16, 42]",ga:fm,"['Cuando', 'el', 'era', 'mas', 'joven', ',', 'aproximadamente', 'cuando', 'el', 'tuve', 'venti', 'nueve', 'años', ',', 'el', 'tuve', 'un', 'adición', 'a', 'drogas', 'y', 'ir', 'a', 'cárcel', '.']",gender agreement
274,394,472073f5fcabb973259919bc5bb3f85c8fec24a662d8dfdbb71f55b5eb91ece6,SPA 1,Más de cincuenta mil personas van a el concierto cada años.,Más de cincuenta mil personas van a el concierto cada [años]{año}<na:sp:noun:inan>.,1,[años]{año}<na:sp:noun:inan>,0,na:sp:noun:inan,año,años,"['Más', 'de', 'cincuenta', 'mil', 'personas', 'van', 'a', 'el', 'concierto', 'cada', 'año', '.']","[10, 23]",na:sp,"['Más', 'de', 'cincuenta', 'mil', 'personas', 'van', 'a', 'el', 'concierto', 'cada', 'años', '.']",number agreement
274,394,c605541bbcdcab5ae9003508dfb2135d69e94c472ba17312c15b81bbd9d9a179,SPA 1,Tambien está compositor excelentes.,Tambien está [compositor]{compositores}<na:ps:noun:an> excelentes.,1,[compositor]{compositores}<na:ps:noun:an>,0,na:ps:noun:an,compositores,compositor,"['Tambien', 'está', 'compositores', 'excelentes', '.']","[2, 8]",na:ps,"['Tambien', 'está', 'compositor', 'excelentes', '.']",number agreement
275,398,210a066942ca3a60a8495f1ee675330eaec5163bf2e304ff0092a1ca030dfeb6,SPA 3,Él tenía muchos trabajos diferentes en la gobierno.,Él tenía muchos trabajos diferentes en [la]{el}<ga:mf:det:inan> gobierno.,1,[la]{el}<ga:mf:det:inan>,0,ga:mf:det:inan,el,la,"['Él', 'tenía', 'muchos', 'trabajos', 'diferentes', 'en', 'el', 'gobierno', '.']","[6, 16]",ga:mf,"['Él', 'tenía', 'muchos', 'trabajos', 'diferentes', 'en', 'la', 'gobierno', '.']",gender agreement
275,398,2d0db93e801a534a4e78739b47083cb3425daeaa36d15ac179e8b443d14419cf,SPA 3,"En mucho de la tiempo, era en el océano Pacífico.","En mucho de [la]{el}<ga:mf:det:inan> tiempo, era en el océano Pacífico.",1,[la]{el}<ga:mf:det:inan>,0,ga:mf:det:inan,el,la,"['En', 'mucho', 'de', 'el', 'tiempo', ',', 'era', 'en', 'el', 'océano', 'Pacífico', '.']","[3, 16]",ga:mf,"['En', 'mucho', 'de', 'la', 'tiempo', ',', 'era', 'en', 'el', 'océano', 'Pacífico', '.']",gender agreement
275,398,407e1ff172fd59fbc7f853f32cf28e3db62431bf474dbe5af729e77097dfb4ea,SPA 3,El casi murió mas de una vez durante esta tiempo.,El casi murió mas de una vez durante [esta]{este}<ga:mf:det:inan> tiempo.,1,[esta]{este}<ga:mf:det:inan>,0,ga:mf:det:inan,este,esta,"['El', 'casi', 'murió', 'mas', 'de', 'una', 'vez', 'durante', 'este', 'tiempo', '.']","[8, 20]",ga:mf,"['El', 'casi', 'murió', 'mas', 'de', 'una', 'vez', 'durante', 'esta', 'tiempo', '.']",gender agreement
275,398,e6f32af8a804ebe8b866b793f2d32460d993e64dcfdab1bf3d77b27531780a14,SPA 3,Mucho de sus amigos se murieron.,[Mucho]{muchos}<na:ps:pron:an> de sus amigos se murieron.,1,[Mucho]{muchos}<na:ps:pron:an>,0,na:ps:pron:an,muchos,Mucho,"['muchos', 'de', 'sus', 'amigos', 'se', 'murieron', '.']","[0, 8]",na:ps,"['Mucho', 'de', 'sus', 'amigos', 'se', 'murieron', '.']",number agreement
275,398,30f2f24f9a9c10857d3e9edf8019b57a15f2d6d77e811da91e515297dab12401,SPA 3,"Luego, fue al universidad en la universidad de Yale.","Luego, fue [al]{a la}<ga:fm:det:inan> universidad en la universidad de Yale.",1,[al]{a la}<ga:fm:det:inan>,0,ga:fm:det:inan,a la,al,"['Luego', ',', 'fue', 'a la', 'universidad', 'en', 'la', 'universidad', 'de', 'Yale', '.']","[3, 15]",ga:fm,"['Luego', ',', 'fue', 'al', 'universidad', 'en', 'la', 'universidad', 'de', 'Yale', '.']",gender agreement
275,398,4df505d2aef3e755537557e890317602a76e9f3bd3ddad3315c174cd398a5ade,SPA 3,George HW Bush es en el hospital con el sepsis ahora.,George HW Bush es en el hospital con [el]{la}<ga:fm:det:inan> sepsis ahora.,1,[el]{la}<ga:fm:det:inan>,0,ga:fm:det:inan,la,el,"['George', 'HW', 'Bush', 'es', 'en', 'el', 'hospital', 'con', 'la', 'sepsis', 'ahora', '.']","[8, 21]",ga:fm,"['George', 'HW', 'Bush', 'es', 'en', 'el', 'hospital', 'con', 'el', 'sepsis', 'ahora', '.']",gender agreement
276,400,5d9079a763931cefe6bc765869b0317b8f045a75101e0f5474d7e99ceeb37e4b,SPA 3,Hay un superhéroe que muy fuerte y se llama Señor Incredible pero él es solamente famosa en la película animada de Disney.,Hay un superhéroe que muy fuerte y se llama Señor Incredible pero él es solamente [famosa]{famoso}<ga:mf:adj:an> en la película animada de Disney.,1,[famosa]{famoso}<ga:mf:adj:an>,0,ga:mf:adj:an,famoso,famosa,"['Hay', 'un', 'superhéroe', 'que', 'muy', 'fuerte', 'y', 'se', 'llama', 'Señor', 'Incredible', 'pero', 'él', 'es', 'solamente', 'famoso', 'en', 'la', 'película', 'animada', 'de', 'Disney', '.']","[15, 39]",ga:mf,"['Hay', 'un', 'superhéroe', 'que', 'muy', 'fuerte', 'y', 'se', 'llama', 'Señor', 'Incredible', 'pero', 'él', 'es', 'solamente', 'famosa', 'en', 'la', 'película', 'animada', 'de', 'Disney', '.']",gender agreement
276,400,65e38abc579eeafd185f0bb287fa579f51daf1164b652d861bbd74d71168ed3d,SPA 3,Mi personaje favorito es Elastigirl porque tiene un personalidad fuerte.,Mi personaje favorito es Elastigirl porque tiene [un]{una}<ga:fm:det:inan> personalidad fuerte.,1,[un]{una}<ga:fm:det:inan>,0,ga:fm:det:inan,una,un,"['Mi', 'personaje', 'favorito', 'es', 'Elastigirl', 'porque', 'tiene', 'una', 'personalidad', 'fuerte', '.']","[7, 19]",ga:fm,"['Mi', 'personaje', 'favorito', 'es', 'Elastigirl', 'porque', 'tiene', 'un', 'personalidad', 'fuerte', '.']",gender agreement
280,409,ab59aebe53dcee1f937fe0be688a058ff99c3361ff4cf7e14d8d91eb5654e34a,SPA 2,"Él es una persona famosa en el mundo de la música, y él trabajó con otro personas famosas a hacer la música pop, como John Legend.","Él es una persona famosa en el mundo de la música, y él trabajó con [otro]{otras}<ga:na:fm:ps:det:an> personas famosas a hacer la música pop, como John Legend.",1,[otro]{otras}<ga:na:fm:ps:det:an>,0,ga:na:fm:ps:det:an,otras,otro,"['Él', 'es', 'una', 'persona', 'famosa', 'en', 'el', 'mundo', 'de', 'la', 'música', ',', 'y', 'él', 'trabajó', 'con', 'otras', 'personas', 'famosas', 'a', 'hacer', 'la', 'música', 'pop', ',', 'como', 'John', 'Legend', '.']","[16, 46]",ga:na:fm:ps,"['Él', 'es', 'una', 'persona', 'famosa', 'en', 'el', 'mundo', 'de', 'la', 'música', ',', 'y', 'él', 'trabajó', 'con', 'otro', 'personas', 'famosas', 'a', 'hacer', 'la', 'música', 'pop', ',', 'como', 'John', 'Legend', '.']",gender and number agreement
280,409,c596b25420974a34ca46774f836b9891a15358d23c59a4b232bc343e55c6575b,SPA 2,"Otro canciones famosas son ""La La La"" y ""Stay With Me"".","[Otro]{otras}<ga:na:fm:ps:det:inan> canciones famosas son ""La La La"" y ""Stay With Me"".",1,[Otro]{otras}<ga:na:fm:ps:det:inan>,0,ga:na:fm:ps:det:inan,otras,Otro,"['otras', 'canciones', 'famosas', 'son', '""', 'La', 'La', 'La', '""', 'y', '""', 'Stay', 'With', 'Me', '""', '.']","[0, 17]",ga:na:fm:ps,"['Otro', 'canciones', 'famosas', 'son', '""', 'La', 'La', 'La', '""', 'y', '""', 'Stay', 'With', 'Me', '""', '.']",gender and number agreement
280,409,df9a1758a2fbc0af67621edf5f09f4d8be975c51062835da1984b637363112b4,SPA 2,"Es importante que personas famosas son muy activas en la sociedad porque en mi opinion, ellos pueden usar sus reputación a cambiar e influir en el mundo.","Es importante que personas famosas son muy activas en la sociedad porque en mi opinion, ellos pueden usar [sus]{su}<na:sp:det:inan> reputación a cambiar e influir en el mundo.",1,[sus]{su}<na:sp:det:inan>,0,na:sp:det:inan,su,sus,"['Es', 'importante', 'que', 'personas', 'famosas', 'son', 'muy', 'activas', 'en', 'la', 'sociedad', 'porque', 'en', 'mi', 'opinion', ',', 'ellos', 'pueden', 'usar', 'su', 'reputación', 'a', 'cambiar', 'e', 'influir', 'en', 'el', 'mundo', '.']","[19, 49]",na:sp,"['Es', 'importante', 'que', 'personas', 'famosas', 'son', 'muy', 'activas', 'en', 'la', 'sociedad', 'porque', 'en', 'mi', 'opinion', ',', 'ellos', 'pueden', 'usar', 'sus', 'reputación', 'a', 'cambiar', 'e', 'influir', 'en', 'el', 'mundo', '.']",number agreement
281,410,69b4fa4ec5e72b03cd33a7bd18b19c56a5344c2c19ff643760606c12cb302fac,SPA 2,"Y Bill Gates es un hombre muy delgado Además, tiene los ojors café y no tan grande.","Y Bill Gates es un hombre muy delgado Además, tiene los ojors café y no tan [grande]{grandes}<na:ps:adj:inan>.",1,[grande]{grandes}<na:ps:adj:inan>,0,na:ps:adj:inan,grandes,grande,"['Y', 'Bill', 'Gates', 'es', 'un', 'hombre', 'muy', 'delgado', 'Además', ',', 'tiene', 'los', 'ojors', 'café', 'y', 'no', 'tan', 'grandes', '.']","[17, 37]",na:ps,"['Y', 'Bill', 'Gates', 'es', 'un', 'hombre', 'muy', 'delgado', 'Además', ',', 'tiene', 'los', 'ojors', 'café', 'y', 'no', 'tan', 'grande', '.']",number agreement
281,410,6d47a8a4c9fddcfdd38d16935d6a1ae0347b95edf7070d47b59c0078c38cf23e,SPA 2,Bill Gates aprende coas nuevas muy rapida.,Bill Gates aprende coas nuevas muy [rapida]{rápido}<ig:f:adv>.,1,[rapida]{rápido}<ig:f:adv>,0,ig:f:adv,rápido,rapida,"['Bill', 'Gates', 'aprende', 'coas', 'nuevas', 'muy', 'rápido', '.']","[6, 15]",ig:f,"['Bill', 'Gates', 'aprende', 'coas', 'nuevas', 'muy', 'rapida', '.']",gender agreement
281,410,83c94218b13f859e01641d0fbbb43573a1da26b02482d8892b7d63e27d6ae491,SPA 2,Es una persona muy amable y simpatico.,Es una persona muy amable y [simpatico]{simpática}<ga:fm:adj:an>.,1,[simpatico]{simpática}<ga:fm:adj:an>,0,ga:fm:adj:an,simpática,simpatico,"['Es', 'una', 'persona', 'muy', 'amable', 'y', 'simpática', '.']","[6, 15]",ga:fm,"['Es', 'una', 'persona', 'muy', 'amable', 'y', 'simpatico', '.']",gender agreement
281,410,df7ce45ef6bf07d82dd0f44c6b05abfca80ec8fb380c2823f359d841171d6806,SPA 2,Bill Gates ese que usa los computadoras para escirbir code.,Bill Gates ese que usa [los]{las}<ga:fm:det:inan> computadoras para escirbir code.,1,[los]{las}<ga:fm:det:inan>,0,ga:fm:det:inan,las,los,"['Bill', 'Gates', 'ese', 'que', 'usa', 'las', 'computadoras', 'para', 'escirbir', 'code', '.']","[5, 17]",ga:fm,"['Bill', 'Gates', 'ese', 'que', 'usa', 'los', 'computadoras', 'para', 'escirbir', 'code', '.']",gender agreement
282,412,e89b429af1c29d92c1c1f0e886b75e3d8fd4e8c79e8f3df6e80ee8ec5c43e59c,SPA 3,Ella es un novelista de Inglaterra quien escribió los libros de Harry Potter.,Ella es [un]{una}<ga:fm:det:an> novelista de Inglaterra quien escribió los libros de Harry Potter.,1,[un]{una}<ga:fm:det:an>,0,ga:fm:det:an,una,un,"['Ella', 'es', 'una', 'novelista', 'de', 'Inglaterra', 'quien', 'escribió', 'los', 'libros', 'de', 'Harry', 'Potter', '.']","[2, 17]",ga:fm,"['Ella', 'es', 'un', 'novelista', 'de', 'Inglaterra', 'quien', 'escribió', 'los', 'libros', 'de', 'Harry', 'Potter', '.']",gender agreement
282,412,1e32001eb38f4a6fe81b1a17e696b4d5fd3804760a2c3b64150a42e3c8b2ea71,SPA 3,"Me gusta ""The Casual Vacancy"" y ""The Cuckoo's Calling"", pero los dos no son tan bueno que Harry Potter.","Me gusta ""The Casual Vacancy"" y ""The Cuckoo's Calling"", pero los dos no son tan [bueno]{buenos}<na:ps:adj:inan> que Harry Potter.",1,[bueno]{buenos}<na:ps:adj:inan>,0,na:ps:adj:inan,buenos,bueno,"['Me', 'gusta', '""', 'The', 'Casual', 'Vacancy', '""', 'y', '""', 'The', 'Cuckoo', ""'"", 's', 'Calling', '""', ',', 'pero', 'los', 'dos', 'no', 'son', 'tan', 'buenos', 'que', 'Harry', 'Potter', '.']","[22, 50]",na:ps,"['Me', 'gusta', '""', 'The', 'Casual', 'Vacancy', '""', 'y', '""', 'The', 'Cuckoo', ""'"", 's', 'Calling', '""', ',', 'pero', 'los', 'dos', 'no', 'son', 'tan', 'bueno', 'que', 'Harry', 'Potter', '.']",number agreement
282,412,6004f54d6469a368868a7377b03f3e9eb8d7a780202ab1862ad151095ab6e16b,SPA 3,"Después Harry Potter, J. K. Rowling ha estado muy ocupado.","Después Harry Potter, J. K. Rowling ha estado muy [ocupado]{ocupada}<ga:fm:adj:an>.",1,[ocupado]{ocupada}<ga:fm:adj:an>,0,ga:fm:adj:an,ocupada,ocupado,"['Después', 'Harry', 'Potter', ',', 'J', '.', 'K', '.', 'Rowling', 'ha', 'estado', 'muy', 'ocupada', '.']","[12, 27]",ga:fm,"['Después', 'Harry', 'Potter', ',', 'J', '.', 'K', '.', 'Rowling', 'ha', 'estado', 'muy', 'ocupado', '.']",gender agreement
282,412,7e41668826dafb133687766ffb4e492ab87a69ce814022d87029796bd5566012,SPA 3,"Las Películas son un serie de ""Fantastic Beasts"" y yo estoy emocionado los ver.","Las Películas son [un]{una}<ga:fm:det:inan> serie de ""Fantastic Beasts"" y yo estoy emocionado los ver.",1,[un]{una}<ga:fm:det:inan>,0,ga:fm:det:inan,una,un,"['Las', 'Películas', 'son', 'una', 'serie', 'de', '""', 'Fantastic', 'Beasts', '""', 'y', 'yo', 'estoy', 'emocionado', 'los', 'ver', '.']","[3, 21]",ga:fm,"['Las', 'Películas', 'son', 'un', 'serie', 'de', '""', 'Fantastic', 'Beasts', '""', 'y', 'yo', 'estoy', 'emocionado', 'los', 'ver', '.']",gender agreement
282,412,a5eb6bff54851d9f5b95e8eec421ccb1e1bb16093f1ca30f076f18b93ed55080,SPA 3,"J. K. Rowling no escribía la obra, pero lo aprobó.","J. K. Rowling no escribía la obra, pero [lo]{la}<ga:fm:pron:inan> aprobó.",1,[lo]{la}<ga:fm:pron:inan>,0,ga:fm:pron:inan,la,lo,"['J', '.', 'K', '.', 'Rowling', 'no', 'escribía', 'la', 'obra', ',', 'pero', 'la', 'aprobó', '.']","[11, 26]",ga:fm,"['J', '.', 'K', '.', 'Rowling', 'no', 'escribía', 'la', 'obra', ',', 'pero', 'lo', 'aprobó', '.']",gender agreement
