,paragraph_id,sentence_id,course,essay_new,annotated_sentence,anno_error_cnt,full_error_tag,order_tag,error_tag,correction,error,target,correction_index,error_type,source,new_error_type
72,117,a3b2c52ec27de0fa964f9f55ed301bdc3e865694b6631f4e193c0910edbc9322,SPA 1,El nombre del padres de Anne Hathaway se llaman Gerald Hathaway y Kathleen Hathaway.,[El]{los}<na:ps:det:inan> [nombre]{nombres}<na:ps:noun:inan> [del]{de los}<na:ps:det:an> padres de Anne Hathaway se llaman Gerald Hathaway y Kathleen Hathaway.,3,[del]{de los}<na:ps:det:an>,2,na:ps:det:an,de los,del,"['los', 'nombres', 'de los', 'padres', 'de', 'Anne', 'Hathaway', 'se', 'llaman', 'Gerald', 'Hathaway', 'y', 'Kathleen', 'Hathaway', '.']","[2, 18]",na:ps,"['los', 'nombres', 'del', 'padres', 'de', 'Anne', 'Hathaway', 'se', 'llaman', 'Gerald', 'Hathaway', 'y', 'Kathleen', 'Hathaway', '.']",number agreement
75,122,c388ebd06ccf313caba757d4514560c146d980d3e62ad4876f2b21ecd4f032ef,SPA 3,Los esta mi favorita peliculas.,Los esta [mi]{mis}<na:ps:det:inan> [favorita]{favoritas}<na:ps:adj:inan> peliculas.,2,[mi]{mis}<na:ps:det:inan>,0,na:ps:det:inan,mis,mi,"['Los', 'esta', 'mis', 'favoritas', 'peliculas', '.']","[2, 9]",na:ps,"['Los', 'esta', 'mi', 'favoritas', 'peliculas', '.']",number agreement
75,122,c388ebd06ccf313caba757d4514560c146d980d3e62ad4876f2b21ecd4f032ef,SPA 3,Los esta mi favorita peliculas.,Los esta [mi]{mis}<na:ps:det:inan> [favorita]{favoritas}<na:ps:adj:inan> peliculas.,2,[favorita]{favoritas}<na:ps:adj:inan>,1,na:ps:adj:inan,favoritas,favorita,"['Los', 'esta', 'mis', 'favoritas', 'peliculas', '.']","[3, 10]",na:ps,"['Los', 'esta', 'mis', 'favorita', 'peliculas', '.']",number agreement
75,122,1ea9de1da13a6ce20f70399cbf7e8dcc002f19efc4f525da88f0836b7af79394,SPA 3,"Cuando esta el nino, en Christmas, yo veia peliculias con mi familia y peliculas de Adam Sandler esta nuestra favorita.","Cuando esta el nino, en Christmas, yo veia peliculias con mi familia y peliculas de Adam Sandler esta [nuestra]{nuestras}<na:ps:det:inan> [favorita]{favoritas}<na:ps:adj:inan>.",2,[nuestra]{nuestras}<na:ps:det:inan>,0,na:ps:det:inan,nuestras,nuestra,"['Cuando', 'esta', 'el', 'nino', ',', 'en', 'Christmas', ',', 'yo', 'veia', 'peliculias', 'con', 'mi', 'familia', 'y', 'peliculas', 'de', 'Adam', 'Sandler', 'esta', 'nuestras', 'favoritas', '.']","[20, 44]",na:ps,"['Cuando', 'esta', 'el', 'nino', ',', 'en', 'Christmas', ',', 'yo', 'veia', 'peliculias', 'con', 'mi', 'familia', 'y', 'peliculas', 'de', 'Adam', 'Sandler', 'esta', 'nuestra', 'favoritas', '.']",number agreement
75,122,1ea9de1da13a6ce20f70399cbf7e8dcc002f19efc4f525da88f0836b7af79394,SPA 3,"Cuando esta el nino, en Christmas, yo veia peliculias con mi familia y peliculas de Adam Sandler esta nuestra favorita.","Cuando esta el nino, en Christmas, yo veia peliculias con mi familia y peliculas de Adam Sandler esta [nuestra]{nuestras}<na:ps:det:inan> [favorita]{favoritas}<na:ps:adj:inan>.",2,[favorita]{favoritas}<na:ps:adj:inan>,1,na:ps:adj:inan,favoritas,favorita,"['Cuando', 'esta', 'el', 'nino', ',', 'en', 'Christmas', ',', 'yo', 'veia', 'peliculias', 'con', 'mi', 'familia', 'y', 'peliculas', 'de', 'Adam', 'Sandler', 'esta', 'nuestras', 'favoritas', '.']","[21, 45]",na:ps,"['Cuando', 'esta', 'el', 'nino', ',', 'en', 'Christmas', ',', 'yo', 'veia', 'peliculias', 'con', 'mi', 'familia', 'y', 'peliculas', 'de', 'Adam', 'Sandler', 'esta', 'nuestras', 'favorita', '.']",number agreement
75,122,3a3993e8da2ccbf08c47b5462f30fadf28defd4069fc3e64e281f9c3e8c44648,SPA 3,Adam y Selena son flacco and muy bonita.,Adam y Selena son [flacco]{flacos}<na:ps:adj:an> and muy [bonita]{bonitos}<ga:na:mf:ps:adj:an>.,2,[flacco]{flacos}<na:ps:adj:an>,0,na:ps:adj:an,flacos,flacco,"['Adam', 'y', 'Selena', 'son', 'flacos', 'and', 'muy', 'bonitos', '.']","[4, 14]",na:ps,"['Adam', 'y', 'Selena', 'son', 'flacco', 'and', 'muy', 'bonitos', '.']",number agreement
75,122,3a3993e8da2ccbf08c47b5462f30fadf28defd4069fc3e64e281f9c3e8c44648,SPA 3,Adam y Selena son flacco and muy bonita.,Adam y Selena son [flacco]{flacos}<na:ps:adj:an> and muy [bonita]{bonitos}<ga:na:mf:ps:adj:an>.,2,[bonita]{bonitos}<ga:na:mf:ps:adj:an>,1,ga:na:mf:ps:adj:an,bonitos,bonita,"['Adam', 'y', 'Selena', 'son', 'flacos', 'and', 'muy', 'bonitos', '.']","[7, 17]",ga:na:mf:ps,"['Adam', 'y', 'Selena', 'son', 'flacos', 'and', 'muy', 'bonita', '.']",gender and number agreement
75,122,3ebecffa115ee2f73c38f402968793621d37fb2219cf8b8c52bcb5fb8730cc52,SPA 3,Ellos tienen mucho activitidads en la programa television.,Ellos tienen [mucho]{muchas}<ga:na:fm:ps:det:inan> activitidads en [la]{el}<ga:mf:det:aty:inan> programa television.,2,[mucho]{muchas}<ga:na:fm:ps:det:inan>,0,ga:na:fm:ps:det:inan,muchas,mucho,"['Ellos', 'tienen', 'muchas', 'activitidads', 'en', 'el', 'programa', 'television', '.']","[2, 12]",ga:na:fm:ps,"['Ellos', 'tienen', 'mucho', 'activitidads', 'en', 'el', 'programa', 'television', '.']",gender and number agreement
75,122,3ebecffa115ee2f73c38f402968793621d37fb2219cf8b8c52bcb5fb8730cc52,SPA 3,Ellos tienen mucho activitidads en la programa television.,Ellos tienen [mucho]{muchas}<ga:na:fm:ps:det:inan> activitidads en [la]{el}<ga:mf:det:aty:inan> programa television.,2,[la]{el}<ga:mf:det:aty:inan>,1,ga:mf:det:aty:inan,el,la,"['Ellos', 'tienen', 'muchas', 'activitidads', 'en', 'el', 'programa', 'television', '.']","[5, 15]",ga:mf:det:aty,"['Ellos', 'tienen', 'muchas', 'activitidads', 'en', 'la', 'programa', 'television', '.']",gender agreement
77,125,5173ac610a5bb7a44f36ab0bbf4adc2282ab700bcbe02e29f02dc52f971014f3,SPA 3,Mi favorito famoso persona cuando era un nino fue Kobe Bryant.,Mi [favorito]{favorita}<ga:fm:adj:an> [famoso]{famosa}<ga:fm:adj:an> persona cuando era un nino fue Kobe Bryant.,2,[favorito]{favorita}<ga:fm:adj:an>,0,ga:fm:adj:an,favorita,favorito,"['Mi', 'favorita', 'famosa', 'persona', 'cuando', 'era', 'un', 'nino', 'fue', 'Kobe', 'Bryant', '.']","[1, 14]",ga:fm,"['Mi', 'favorito', 'famosa', 'persona', 'cuando', 'era', 'un', 'nino', 'fue', 'Kobe', 'Bryant', '.']",gender agreement
77,125,5173ac610a5bb7a44f36ab0bbf4adc2282ab700bcbe02e29f02dc52f971014f3,SPA 3,Mi favorito famoso persona cuando era un nino fue Kobe Bryant.,Mi [favorito]{favorita}<ga:fm:adj:an> [famoso]{famosa}<ga:fm:adj:an> persona cuando era un nino fue Kobe Bryant.,2,[famoso]{famosa}<ga:fm:adj:an>,1,ga:fm:adj:an,famosa,famoso,"['Mi', 'favorita', 'famosa', 'persona', 'cuando', 'era', 'un', 'nino', 'fue', 'Kobe', 'Bryant', '.']","[2, 15]",ga:fm,"['Mi', 'favorita', 'famoso', 'persona', 'cuando', 'era', 'un', 'nino', 'fue', 'Kobe', 'Bryant', '.']",gender agreement
77,125,8c7aa3ac5caf1256ae16cdbbb982c3507d8404eaf6625ab026a51644e630654c,SPA 3,Su primero tres anos no jugaba tan bien pero con tempio se mejorado.,[Su]{sus}<na:ps:det:inan> [primero]{primeros}<na:ps:det:inan> tres anos no jugaba tan bien pero con tempio se mejorado.,2,[Su]{sus}<na:ps:det:inan>,0,na:ps:det:inan,sus,Su,"['sus', 'primeros', 'tres', 'anos', 'no', 'jugaba', 'tan', 'bien', 'pero', 'con', 'tempio', 'se', 'mejorado', '.']","[0, 15]",na:ps,"['Su', 'primeros', 'tres', 'anos', 'no', 'jugaba', 'tan', 'bien', 'pero', 'con', 'tempio', 'se', 'mejorado', '.']",number agreement
77,125,8c7aa3ac5caf1256ae16cdbbb982c3507d8404eaf6625ab026a51644e630654c,SPA 3,Su primero tres anos no jugaba tan bien pero con tempio se mejorado.,[Su]{sus}<na:ps:det:inan> [primero]{primeros}<na:ps:det:inan> tres anos no jugaba tan bien pero con tempio se mejorado.,2,[primero]{primeros}<na:ps:det:inan>,1,na:ps:det:inan,primeros,primero,"['sus', 'primeros', 'tres', 'anos', 'no', 'jugaba', 'tan', 'bien', 'pero', 'con', 'tempio', 'se', 'mejorado', '.']","[1, 16]",na:ps,"['sus', 'primero', 'tres', 'anos', 'no', 'jugaba', 'tan', 'bien', 'pero', 'con', 'tempio', 'se', 'mejorado', '.']",number agreement
77,125,0c82d37eec6ebb772091a4afdef620f2d18c3667eb18db6cd7793067995cb262,SPA 3,Uno cosas que no me gustaba de su personailda fue relaciones con su companeros de su equipo.,[Uno]{unas}<ga:na:fm:ps:det:inan> cosas que no me gustaba de su personailda fue relaciones con [su]{sus}<na:ps:det:an> companeros de su equipo.,2,[Uno]{unas}<ga:na:fm:ps:det:inan>,0,ga:na:fm:ps:det:inan,unas,Uno,"['unas', 'cosas', 'que', 'no', 'me', 'gustaba', 'de', 'su', 'personailda', 'fue', 'relaciones', 'con', 'sus', 'companeros', 'de', 'su', 'equipo', '.']","[0, 19]",ga:na:fm:ps,"['Uno', 'cosas', 'que', 'no', 'me', 'gustaba', 'de', 'su', 'personailda', 'fue', 'relaciones', 'con', 'sus', 'companeros', 'de', 'su', 'equipo', '.']",gender and number agreement
77,125,0c82d37eec6ebb772091a4afdef620f2d18c3667eb18db6cd7793067995cb262,SPA 3,Uno cosas que no me gustaba de su personailda fue relaciones con su companeros de su equipo.,[Uno]{unas}<ga:na:fm:ps:det:inan> cosas que no me gustaba de su personailda fue relaciones con [su]{sus}<na:ps:det:an> companeros de su equipo.,2,[su]{sus}<na:ps:det:an>,1,na:ps:det:an,sus,su,"['unas', 'cosas', 'que', 'no', 'me', 'gustaba', 'de', 'su', 'personailda', 'fue', 'relaciones', 'con', 'sus', 'companeros', 'de', 'su', 'equipo', '.']","[12, 31]",na:ps,"['unas', 'cosas', 'que', 'no', 'me', 'gustaba', 'de', 'su', 'personailda', 'fue', 'relaciones', 'con', 'su', 'companeros', 'de', 'su', 'equipo', '.']",number agreement
77,125,4341165337e96fe02eb00f9de872408955caf4c9f6f9b762d95b188c0ffc6d9a,SPA 3,Los jugadores en la liga moderno simepre esta preguntado a Bryant para consejos para ayuda su estilo a jugar la juego.,Los jugadores en la liga [moderno]{moderna}<ga:fm:adj:inan> simepre esta preguntado a Bryant para consejos para ayuda su estilo a jugar [la]{el}<ga:mf:det:inan> juego.,2,[moderno]{moderna}<ga:fm:adj:inan>,0,ga:fm:adj:inan,moderna,moderno,"['Los', 'jugadores', 'en', 'la', 'liga', 'moderna', 'simepre', 'esta', 'preguntado', 'a', 'Bryant', 'para', 'consejos', 'para', 'ayuda', 'su', 'estilo', 'a', 'jugar', 'el', 'juego', '.']","[5, 28]",ga:fm,"['Los', 'jugadores', 'en', 'la', 'liga', 'moderno', 'simepre', 'esta', 'preguntado', 'a', 'Bryant', 'para', 'consejos', 'para', 'ayuda', 'su', 'estilo', 'a', 'jugar', 'el', 'juego', '.']",gender agreement
77,125,4341165337e96fe02eb00f9de872408955caf4c9f6f9b762d95b188c0ffc6d9a,SPA 3,Los jugadores en la liga moderno simepre esta preguntado a Bryant para consejos para ayuda su estilo a jugar la juego.,Los jugadores en la liga [moderno]{moderna}<ga:fm:adj:inan> simepre esta preguntado a Bryant para consejos para ayuda su estilo a jugar [la]{el}<ga:mf:det:inan> juego.,2,[la]{el}<ga:mf:det:inan>,1,ga:mf:det:inan,el,la,"['Los', 'jugadores', 'en', 'la', 'liga', 'moderna', 'simepre', 'esta', 'preguntado', 'a', 'Bryant', 'para', 'consejos', 'para', 'ayuda', 'su', 'estilo', 'a', 'jugar', 'el', 'juego', '.']","[19, 42]",ga:mf,"['Los', 'jugadores', 'en', 'la', 'liga', 'moderna', 'simepre', 'esta', 'preguntado', 'a', 'Bryant', 'para', 'consejos', 'para', 'ayuda', 'su', 'estilo', 'a', 'jugar', 'la', 'juego', '.']",gender agreement
79,127,61511a5e9bdc09930bba4e6b6b7a4d6026173daa0914d054632c801dfd903687,SPA 2,este series fueron muy populares.,[este]{esta}<ga:fm:det:inan> [series]{serie}<na:sp:noun:inan> fueron muy [populares]{popular}<na:sp:adj:inan>.,3,[este]{esta}<ga:fm:det:inan>,0,ga:fm:det:inan,esta,este,"['esta', 'serie', 'fueron', 'muy', 'popular', '.']","[0, 7]",ga:fm,"['este', 'serie', 'fueron', 'muy', 'popular', '.']",gender agreement
79,127,61511a5e9bdc09930bba4e6b6b7a4d6026173daa0914d054632c801dfd903687,SPA 2,este series fueron muy populares.,[este]{esta}<ga:fm:det:inan> [series]{serie}<na:sp:noun:inan> fueron muy [populares]{popular}<na:sp:adj:inan>.,3,[series]{serie}<na:sp:noun:inan>,1,na:sp:noun:inan,serie,series,"['esta', 'serie', 'fueron', 'muy', 'popular', '.']","[1, 8]",na:sp,"['esta', 'series', 'fueron', 'muy', 'popular', '.']",number agreement
79,127,61511a5e9bdc09930bba4e6b6b7a4d6026173daa0914d054632c801dfd903687,SPA 2,este series fueron muy populares.,[este]{esta}<ga:fm:det:inan> [series]{serie}<na:sp:noun:inan> fueron muy [populares]{popular}<na:sp:adj:inan>.,3,[populares]{popular}<na:sp:adj:inan>,2,na:sp:adj:inan,popular,populares,"['esta', 'serie', 'fueron', 'muy', 'popular', '.']","[4, 11]",na:sp,"['esta', 'serie', 'fueron', 'muy', 'populares', '.']",number agreement
79,127,f6e00bbd4238b107da367b17bbcf50e85e76d56c0dbe62eabb8b4f8036c85a60,SPA 2,"mucha gente piensan su acción fue malo, pero el primera pelicula fue el mejor.","mucha gente piensan su acción fue [malo]{mala}<ga:fm:adj:inan>, pero [el]{la}<ga:fm:det:inan> primera pelicula fue [el]{la}<ga:fm:det:inan> mejor.",3,[malo]{mala}<ga:fm:adj:inan>,0,ga:fm:adj:inan,mala,malo,"['mucha', 'gente', 'piensan', 'su', 'acción', 'fue', 'mala', ',', 'pero', 'la', 'primera', 'pelicula', 'fue', 'la', 'mejor', '.']","[6, 23]",ga:fm,"['mucha', 'gente', 'piensan', 'su', 'acción', 'fue', 'malo', ',', 'pero', 'la', 'primera', 'pelicula', 'fue', 'la', 'mejor', '.']",gender agreement
79,127,f6e00bbd4238b107da367b17bbcf50e85e76d56c0dbe62eabb8b4f8036c85a60,SPA 2,"mucha gente piensan su acción fue malo, pero el primera pelicula fue el mejor.","mucha gente piensan su acción fue [malo]{mala}<ga:fm:adj:inan>, pero [el]{la}<ga:fm:det:inan> primera pelicula fue [el]{la}<ga:fm:det:inan> mejor.",3,[el]{la}<ga:fm:det:inan>,1,ga:fm:det:inan,la,el,"['mucha', 'gente', 'piensan', 'su', 'acción', 'fue', 'mala', ',', 'pero', 'la', 'primera', 'pelicula', 'fue', 'la', 'mejor', '.']","[9, 26]",ga:fm,"['mucha', 'gente', 'piensan', 'su', 'acción', 'fue', 'mala', ',', 'pero', 'el', 'primera', 'pelicula', 'fue', 'la', 'mejor', '.']",gender agreement
79,127,f6e00bbd4238b107da367b17bbcf50e85e76d56c0dbe62eabb8b4f8036c85a60,SPA 2,"mucha gente piensan su acción fue malo, pero el primera pelicula fue el mejor.","mucha gente piensan su acción fue [malo]{mala}<ga:fm:adj:inan>, pero [el]{la}<ga:fm:det:inan> primera pelicula fue [el]{la}<ga:fm:det:inan> mejor.",3,[el]{la}<ga:fm:det:inan>,2,ga:fm:det:inan,la,el,"['mucha', 'gente', 'piensan', 'su', 'acción', 'fue', 'mala', ',', 'pero', 'la', 'primera', 'pelicula', 'fue', 'la', 'mejor', '.']","[13, 30]",ga:fm,"['mucha', 'gente', 'piensan', 'su', 'acción', 'fue', 'mala', ',', 'pero', 'la', 'primera', 'pelicula', 'fue', 'el', 'mejor', '.']",gender agreement
79,127,13b66129bae7a59227f2e2e615fd052c3172565200c68fe18e5ac4559aeba909,SPA 2,Este pelicula es muy agresivo y tiene muchas sangres.,[Este]{esta}<ga:fm:det:inan> pelicula es muy [agresivo]{agresiva}<ga:fm:adj:inan> y tiene [muchas]{mucha}<na:sp:det:inan> [sangres]{sangre}<na:sp:noun:inan>.,4,[Este]{esta}<ga:fm:det:inan>,0,ga:fm:det:inan,esta,Este,"['esta', 'pelicula', 'es', 'muy', 'agresiva', 'y', 'tiene', 'mucha', 'sangre', '.']","[0, 11]",ga:fm,"['Este', 'pelicula', 'es', 'muy', 'agresiva', 'y', 'tiene', 'mucha', 'sangre', '.']",gender agreement
79,127,13b66129bae7a59227f2e2e615fd052c3172565200c68fe18e5ac4559aeba909,SPA 2,Este pelicula es muy agresivo y tiene muchas sangres.,[Este]{esta}<ga:fm:det:inan> pelicula es muy [agresivo]{agresiva}<ga:fm:adj:inan> y tiene [muchas]{mucha}<na:sp:det:inan> [sangres]{sangre}<na:sp:noun:inan>.,4,[agresivo]{agresiva}<ga:fm:adj:inan>,1,ga:fm:adj:inan,agresiva,agresivo,"['esta', 'pelicula', 'es', 'muy', 'agresiva', 'y', 'tiene', 'mucha', 'sangre', '.']","[4, 15]",ga:fm,"['esta', 'pelicula', 'es', 'muy', 'agresivo', 'y', 'tiene', 'mucha', 'sangre', '.']",gender agreement
79,127,13b66129bae7a59227f2e2e615fd052c3172565200c68fe18e5ac4559aeba909,SPA 2,Este pelicula es muy agresivo y tiene muchas sangres.,[Este]{esta}<ga:fm:det:inan> pelicula es muy [agresivo]{agresiva}<ga:fm:adj:inan> y tiene [muchas]{mucha}<na:sp:det:inan> [sangres]{sangre}<na:sp:noun:inan>.,4,[muchas]{mucha}<na:sp:det:inan>,2,na:sp:det:inan,mucha,muchas,"['esta', 'pelicula', 'es', 'muy', 'agresiva', 'y', 'tiene', 'mucha', 'sangre', '.']","[7, 18]",na:sp,"['esta', 'pelicula', 'es', 'muy', 'agresiva', 'y', 'tiene', 'muchas', 'sangre', '.']",number agreement
79,127,13b66129bae7a59227f2e2e615fd052c3172565200c68fe18e5ac4559aeba909,SPA 2,Este pelicula es muy agresivo y tiene muchas sangres.,[Este]{esta}<ga:fm:det:inan> pelicula es muy [agresivo]{agresiva}<ga:fm:adj:inan> y tiene [muchas]{mucha}<na:sp:det:inan> [sangres]{sangre}<na:sp:noun:inan>.,4,[sangres]{sangre}<na:sp:noun:inan>,3,na:sp:noun:inan,sangre,sangres,"['esta', 'pelicula', 'es', 'muy', 'agresiva', 'y', 'tiene', 'mucha', 'sangre', '.']","[8, 19]",na:sp,"['esta', 'pelicula', 'es', 'muy', 'agresiva', 'y', 'tiene', 'mucha', 'sangres', '.']",number agreement
81,129,bb9e61464df46266106c8ffcd00c01fe5d070cbd056f52f17e4a912e2f5370e6,SPA 1,"En general, él es un persona bueno.","En general, él es [un]{una}<ga:fm:det:an> persona [bueno]{buena}<ga:fm:adj:an>.",2,[un]{una}<ga:fm:det:an>,0,ga:fm:det:an,una,un,"['En', 'general', ',', 'él', 'es', 'una', 'persona', 'buena', '.']","[5, 15]",ga:fm,"['En', 'general', ',', 'él', 'es', 'un', 'persona', 'buena', '.']",gender agreement
81,129,bb9e61464df46266106c8ffcd00c01fe5d070cbd056f52f17e4a912e2f5370e6,SPA 1,"En general, él es un persona bueno.","En general, él es [un]{una}<ga:fm:det:an> persona [bueno]{buena}<ga:fm:adj:an>.",2,[bueno]{buena}<ga:fm:adj:an>,1,ga:fm:adj:an,buena,bueno,"['En', 'general', ',', 'él', 'es', 'una', 'persona', 'buena', '.']","[7, 17]",ga:fm,"['En', 'general', ',', 'él', 'es', 'una', 'persona', 'bueno', '.']",gender agreement
82,130,ac38cf8b7cf5761642f31d538ce36334b9ea6b88a1dd7ec88953eeef51ceef68,SPA 1,El dio mucho servicios a la personas de Estados Unidos.,El dio [mucho]{muchos}<na:ps:det:inan> servicios a [la]{las}<na:ps:det:an> personas de Estados Unidos.,2,[mucho]{muchos}<na:ps:det:inan>,0,na:ps:det:inan,muchos,mucho,"['El', 'dio', 'muchos', 'servicios', 'a', 'las', 'personas', 'de', 'Estados', 'Unidos', '.']","[2, 14]",na:ps,"['El', 'dio', 'mucho', 'servicios', 'a', 'las', 'personas', 'de', 'Estados', 'Unidos', '.']",number agreement
82,130,ac38cf8b7cf5761642f31d538ce36334b9ea6b88a1dd7ec88953eeef51ceef68,SPA 1,El dio mucho servicios a la personas de Estados Unidos.,El dio [mucho]{muchos}<na:ps:det:inan> servicios a [la]{las}<na:ps:det:an> personas de Estados Unidos.,2,[la]{las}<na:ps:det:an>,1,na:ps:det:an,las,la,"['El', 'dio', 'muchos', 'servicios', 'a', 'las', 'personas', 'de', 'Estados', 'Unidos', '.']","[5, 17]",na:ps,"['El', 'dio', 'muchos', 'servicios', 'a', 'la', 'personas', 'de', 'Estados', 'Unidos', '.']",number agreement
86,139,79cdd3635af374c3131ecb4ef1c3075de33ab0a7ee6db7e31d3258776c85506d,SPA 2,El juega en mucho los programas de televisión como el diarios de vampiros.,El juega en [mucho]{muchos}<na:ps:det:inan> los programas de televisión como [el]{los}<na:ps:det:inan> diarios de vampiros.,2,[mucho]{muchos}<na:ps:det:inan>,0,na:ps:det:inan,muchos,mucho,"['El', 'juega', 'en', 'muchos', 'los', 'programas', 'de', 'televisión', 'como', 'los', 'diarios', 'de', 'vampiros', '.']","[3, 18]",na:ps,"['El', 'juega', 'en', 'mucho', 'los', 'programas', 'de', 'televisión', 'como', 'los', 'diarios', 'de', 'vampiros', '.']",number agreement
86,139,79cdd3635af374c3131ecb4ef1c3075de33ab0a7ee6db7e31d3258776c85506d,SPA 2,El juega en mucho los programas de televisión como el diarios de vampiros.,El juega en [mucho]{muchos}<na:ps:det:inan> los programas de televisión como [el]{los}<na:ps:det:inan> diarios de vampiros.,2,[el]{los}<na:ps:det:inan>,1,na:ps:det:inan,los,el,"['El', 'juega', 'en', 'muchos', 'los', 'programas', 'de', 'televisión', 'como', 'los', 'diarios', 'de', 'vampiros', '.']","[9, 24]",na:ps,"['El', 'juega', 'en', 'muchos', 'los', 'programas', 'de', 'televisión', 'como', 'el', 'diarios', 'de', 'vampiros', '.']",number agreement
86,139,d430be55b3646fa8e85262c54910f8f7e96c79309e251f247c3bd686a33562cb,SPA 2,Ian Somerhalder tiene quince nominaciones hasta ahora pero el no gana todo los.,Ian Somerhalder tiene quince nominaciones hasta ahora pero el no gana [todo]{todas}<ga:na:fm:ps:det:inan> [los]{las}<ga:fm:det:inan>.,2,[todo]{todas}<ga:na:fm:ps:det:inan>,0,ga:na:fm:ps:det:inan,todas,todo,"['Ian', 'Somerhalder', 'tiene', 'quince', 'nominaciones', 'hasta', 'ahora', 'pero', 'el', 'no', 'gana', 'todas', 'las', '.']","[11, 26]",ga:na:fm:ps,"['Ian', 'Somerhalder', 'tiene', 'quince', 'nominaciones', 'hasta', 'ahora', 'pero', 'el', 'no', 'gana', 'todo', 'las', '.']",gender and number agreement
86,139,d430be55b3646fa8e85262c54910f8f7e96c79309e251f247c3bd686a33562cb,SPA 2,Ian Somerhalder tiene quince nominaciones hasta ahora pero el no gana todo los.,Ian Somerhalder tiene quince nominaciones hasta ahora pero el no gana [todo]{todas}<ga:na:fm:ps:det:inan> [los]{las}<ga:fm:det:inan>.,2,[los]{las}<ga:fm:det:inan>,1,ga:fm:det:inan,las,los,"['Ian', 'Somerhalder', 'tiene', 'quince', 'nominaciones', 'hasta', 'ahora', 'pero', 'el', 'no', 'gana', 'todas', 'las', '.']","[12, 27]",ga:fm,"['Ian', 'Somerhalder', 'tiene', 'quince', 'nominaciones', 'hasta', 'ahora', 'pero', 'el', 'no', 'gana', 'todas', 'los', '.']",gender agreement
87,141,f2ce3e4413bb271a7726f86df2e679b96b47da30e7c30f2e75631c178421077d,SPA 1,"El hecho el peliculas Mission Impossible, Top Gun, The Mummy, The Last Samurai y mucho mas.","El hecho [el]{las}<ga:na:fm:ps:det:inan> peliculas Mission Impossible, Top Gun, The Mummy, The Last Samurai y [mucho]{muchas}<ga:na:fm:ps:pron:inan> mas.",2,[el]{las}<ga:na:fm:ps:det:inan>,0,ga:na:fm:ps:det:inan,las,el,"['El', 'hecho', 'las', 'peliculas', 'Mission', 'Impossible', ',', 'Top', 'Gun', ',', 'The', 'Mummy', ',', 'The', 'Last', 'Samurai', 'y', 'muchas', 'mas', '.']","[2, 23]",ga:na:fm:ps,"['El', 'hecho', 'el', 'peliculas', 'Mission', 'Impossible', ',', 'Top', 'Gun', ',', 'The', 'Mummy', ',', 'The', 'Last', 'Samurai', 'y', 'muchas', 'mas', '.']",gender and number agreement
87,141,f2ce3e4413bb271a7726f86df2e679b96b47da30e7c30f2e75631c178421077d,SPA 1,"El hecho el peliculas Mission Impossible, Top Gun, The Mummy, The Last Samurai y mucho mas.","El hecho [el]{las}<ga:na:fm:ps:det:inan> peliculas Mission Impossible, Top Gun, The Mummy, The Last Samurai y [mucho]{muchas}<ga:na:fm:ps:pron:inan> mas.",2,[mucho]{muchas}<ga:na:fm:ps:pron:inan>,1,ga:na:fm:ps:pron:inan,muchas,mucho,"['El', 'hecho', 'las', 'peliculas', 'Mission', 'Impossible', ',', 'Top', 'Gun', ',', 'The', 'Mummy', ',', 'The', 'Last', 'Samurai', 'y', 'muchas', 'mas', '.']","[17, 38]",ga:na:fm:ps,"['El', 'hecho', 'las', 'peliculas', 'Mission', 'Impossible', ',', 'Top', 'Gun', ',', 'The', 'Mummy', ',', 'The', 'Last', 'Samurai', 'y', 'mucho', 'mas', '.']",gender and number agreement
