,paragraph_id,sentence_id,course,essay_new,annotated_sentence,anno_error_cnt,full_error_tag,order_tag,error_tag,correction,error,target,correction_index,error_type,source,new_error_type
109,184,432507e6bb54882bca82bc2e4c8b7cf24b9ec421de4a7bbc5aedc1428762d155,SPA 3,"He admirado muchas personas en mi vida, pero alguien a quien siempre he admirado es Tony Gwynn.","He admirado []{a}<az:do:an> muchas personas en mi vida, pero alguien a quien siempre he admirado es Tony Gwynn.",1,[]{a}<az:do:an>,0,az:do:an,a,,"['He', 'admirado', 'a', 'muchas', 'personas', 'en', 'mi', 'vida', ',', 'pero', 'alguien', 'a', 'quien', 'siempre', 'he', 'admirado', 'es', 'Tony', 'Gwynn', '.']","[2, 23]",az:do,"['He', 'admirado', '[NONE]', 'muchas', 'personas', 'en', 'mi', 'vida', ',', 'pero', 'alguien', 'a', 'quien', 'siempre', 'he', 'admirado', 'es', 'Tony', 'Gwynn', '.']",article
109,184,5dfe2a8bd626b9e75e003b185a7c67868be87bdda085d0f9f8210982d50e882e,SPA 3,Él trajo el equipo a muchos campeonatos.,Él trajo []{a}<az:do:an> el equipo a muchos campeonatos.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Él', 'trajo', 'a', 'el', 'equipo', 'a', 'muchos', 'campeonatos', '.']","[2, 12]",az:do,"['Él', 'trajo', '[NONE]', 'el', 'equipo', 'a', 'muchos', 'campeonatos', '.']",article
111,186,b29199978934b2002c0f2518a138cf7c2dd6ec044d1ae077d520e80940ed2d51,SPA 1,Mi ver ellos en de revista y periodico.,Mi ver []{a}<az:do:an> ellos en de revista y periodico.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Mi', 'ver', 'a', 'ellos', 'en', 'de', 'revista', 'y', 'periodico', '.']","[2, 13]",az:do,"['Mi', 'ver', '[NONE]', 'ellos', 'en', 'de', 'revista', 'y', 'periodico', '.']",article
113,188,abaa1115943126daffbcc7829fc96a54cd4d72ea887096b1bdf1805ac6198df7,SPA 1,Barack Obama ama su esposa.,Barack Obama ama []{a}<az:do:an> su esposa.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Barack', 'Obama', 'ama', 'a', 'su', 'esposa', '.']","[3, 11]",az:do,"['Barack', 'Obama', 'ama', '[NONE]', 'su', 'esposa', '.']",article
113,188,cfdb75f95512d43f092f528bd9598adbcf22ce51e1bf2654140d885d4f634855,SPA 1,Barack Obama ama su hijas.,Barack Obama ama []{a}<az:do:an> su hijas.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Barack', 'Obama', 'ama', 'a', 'su', 'hijas', '.']","[3, 11]",az:do,"['Barack', 'Obama', 'ama', '[NONE]', 'su', 'hijas', '.']",article
115,191,39959f77e02b1c0da7bcf30f907d4b1b91e9d2329fc615bd1fe431ca297f4102,SPA 2,"El ama su esposa mucho, este es triste por yo, pero muy bonita para ellos.","El ama []{a}<az:do:an> su esposa mucho, este es triste por yo, pero muy bonita para ellos.",1,[]{a}<az:do:an>,0,az:do:an,a,,"['El', 'ama', 'a', 'su', 'esposa', 'mucho', ',', 'este', 'es', 'triste', 'por', 'yo', ',', 'pero', 'muy', 'bonita', 'para', 'ellos', '.']","[2, 22]",az:do,"['El', 'ama', '[NONE]', 'su', 'esposa', 'mucho', ',', 'este', 'es', 'triste', 'por', 'yo', ',', 'pero', 'muy', 'bonita', 'para', 'ellos', '.']",article
115,191,c52b1f78ee5862f4f1f74dc88528c45c842a27fd23315fd1729c49fa57534a01,SPA 2,Yo quiero conocer ello pero yo no se como.,Yo quiero conocer []{a}<az:do:an> ello pero yo no se como.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Yo', 'quiero', 'conocer', 'a', 'ello', 'pero', 'yo', 'no', 'se', 'como', '.']","[3, 15]",az:do,"['Yo', 'quiero', 'conocer', '[NONE]', 'ello', 'pero', 'yo', 'no', 'se', 'como', '.']",article
115,191,628f00b24706007641d2ea198452a8b1aabb93f7322a48f4fe008e23ba275c7c,SPA 2,Yo nesisito conocer el antes yo muerto.,Yo nesisito conocer []{a}<az:do:an> el antes yo muerto.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Yo', 'nesisito', 'conocer', 'a', 'el', 'antes', 'yo', 'muerto', '.']","[3, 13]",az:do,"['Yo', 'nesisito', 'conocer', '[NONE]', 'el', 'antes', 'yo', 'muerto', '.']",article
115,191,4fa2449cdb5df1ac0c48940e253f426ca2079d706800eeed75e079fa2ab510df,SPA 2,Yo quiero conocer el o Ryan Gosling.,Yo quiero conocer []{a}<az:do:an> el o Ryan Gosling.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Yo', 'quiero', 'conocer', 'a', 'el', 'o', 'Ryan', 'Gosling', '.']","[3, 13]",az:do,"['Yo', 'quiero', 'conocer', '[NONE]', 'el', 'o', 'Ryan', 'Gosling', '.']",article
118,194,15fbad19d6638c3d0c71cba217c2484df24b065e20a2bdfc0c21e22da7b2569c,SPA 3,Él ayuda a los pobres y enfermos.,Él ayuda   los pobres y  []{a}<az:do:an> enfermos.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Él', 'ayuda', 'los', 'pobres', 'y', 'a', 'enfermos', '.']","[5, 14]",az:do,"['Él', 'ayuda', 'los', 'pobres', 'y', '[NONE]', 'enfermos', '.']",article
120,196,fb5784492fba03e21ca1269e3d7da75296c100a50ff7cd3474ad9c3bde48626f,SPA 2,Slytherin es la casa quiere todos los malo estudiantes malo son pone.,Slytherin es la casa quiere []{a}<az:do:an> todos los malo estudiantes malo son pone.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Slytherin', 'es', 'la', 'casa', 'quiere', 'a', 'todos', 'los', 'malo', 'estudiantes', 'malo', 'son', 'pone', '.']","[5, 20]",az:do,"['Slytherin', 'es', 'la', 'casa', 'quiere', '[NONE]', 'todos', 'los', 'malo', 'estudiantes', 'malo', 'son', 'pone', '.']",article
123,203,c3611f4ec9c2e8fca8e4d1479a3413f3993356800dfd8a5dfcb55d77b71ff301,SPA 2,El es muy timido en el cine y un amigo ayuda su personaje durante el cine porque la personaje de Will Ferrell no quiere ir a prision porque es muy peligrosa.,El es muy timido en el cine y un amigo ayuda []{a}<az:do:an> su personaje durante el cine porque la personaje de Will Ferrell no quiere ir a prision porque es muy peligrosa.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['El', 'es', 'muy', 'timido', 'en', 'el', 'cine', 'y', 'un', 'amigo', 'ayuda', 'a', 'su', 'personaje', 'durante', 'el', 'cine', 'porque', 'la', 'personaje', 'de', 'Will', 'Ferrell', 'no', 'quiere', 'ir', 'a', 'prision', 'porque', 'es', 'muy', 'peligrosa', '.']","[11, 45]",az:do,"['El', 'es', 'muy', 'timido', 'en', 'el', 'cine', 'y', 'un', 'amigo', 'ayuda', '[NONE]', 'su', 'personaje', 'durante', 'el', 'cine', 'porque', 'la', 'personaje', 'de', 'Will', 'Ferrell', 'no', 'quiere', 'ir', 'a', 'prision', 'porque', 'es', 'muy', 'peligrosa', '.']",article
125,205,5089de33233fcc280285a534754dd0f119e9a7b81749029e24a76817602435e2,SPA 1,"Solange se parece Beyonce, y ella tiene los ojos café tambien y el pelo ricarda y negra.","Solange se parece []{a}<az:do:an> Beyonce, y ella tiene los ojos café tambien y el pelo ricarda y negra.",1,[]{a}<az:do:an>,0,az:do:an,a,,"['Solange', 'se', 'parece', 'a', 'Beyonce', ',', 'y', 'ella', 'tiene', 'los', 'ojos', 'café', 'tambien', 'y', 'el', 'pelo', 'ricarda', 'y', 'negra', '.']","[3, 24]",az:do,"['Solange', 'se', 'parece', '[NONE]', 'Beyonce', ',', 'y', 'ella', 'tiene', 'los', 'ojos', 'café', 'tambien', 'y', 'el', 'pelo', 'ricarda', 'y', 'negra', '.']",article
127,207,7780bedfea4388b2e5ddb0eed743b73f08d0bfd5e3577903a975fed6238fb329,SPA 1,"Él le da a su estudiante unas papeles, unos lápices, unos bolígrafo, una mochila, unoa calculadora, y unos cuaderno.","Él le da [a]{a}<aa:io:an> su estudiante unas papeles, unos lápices, unos bolígrafo, una mochila, unoa calculadora, y unos cuaderno.",1,[a]{a}<aa:io:an>,0,aa:io:an,a,a,"['Él', 'le', 'da', 'a', 'su', 'estudiante', 'unas', 'papeles', ',', 'unos', 'lápices', ',', 'unos', 'bolígrafo', ',', 'una', 'mochila', ',', 'unoa', 'calculadora', ',', 'y', 'unos', 'cuaderno', '.']","[3, 29]",aa:io,"['Él', 'le', 'da', 'a', 'su', 'estudiante', 'unas', 'papeles', ',', 'unos', 'lápices', ',', 'unos', 'bolígrafo', ',', 'una', 'mochila', ',', 'unoa', 'calculadora', ',', 'y', 'unos', 'cuaderno', '.']",article
128,208,8b7a0a84af88c77434610eb2cb12210b8e51383dfe492972d89ea187e06ff2e5,SPA 1,"Luego, ella toma hijos a escuela.","Luego, ella toma []{a}<az:do:an> hijos a escuela.",1,[]{a}<az:do:an>,0,az:do:an,a,,"['Luego', ',', 'ella', 'toma', 'a', 'hijos', 'a', 'escuela', '.']","[4, 14]",az:do,"['Luego', ',', 'ella', 'toma', '[NONE]', 'hijos', 'a', 'escuela', '.']",article
129,209,5f0336a3495814ab732611257a81e7fe3e9ddaad24d68e9045fd6eaeeee0a358,SPA 3,Yo conozco Lionel Messi.,Yo conozco []{a}<az:do:an>  Lionel Messi.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Yo', 'conozco', 'a', 'Lionel', 'Messi', '.']","[2, 9]",az:do,"['Yo', 'conozco', '[NONE]', 'Lionel', 'Messi', '.']",article
129,209,e2a950e3768970223b8adc85ae592d6bdf24e63507c6f5af0a6a54c55ccaf46c,SPA 3,Muchas personas dudaron Messi y sus habilidades.,Muchas personas dudaron []{a}<az:do:an> Messi y sus habilidades.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Muchas', 'personas', 'dudaron', 'a', 'Messi', 'y', 'sus', 'habilidades', '.']","[3, 13]",az:do,"['Muchas', 'personas', 'dudaron', '[NONE]', 'Messi', 'y', 'sus', 'habilidades', '.']",article
129,209,44c7f1bc0333e4d6c1bf85aa10565e6bded340213da5e59f147d7b0a3ab83854,SPA 3,Quiero ir a visitar Messi.,Quiero ir a visitar []{a}<az:do:an> Messi.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Quiero', 'ir', 'a', 'visitar', 'a', 'Messi', '.']","[4, 12]",az:do,"['Quiero', 'ir', 'a', 'visitar', '[NONE]', 'Messi', '.']",article
129,209,6373dfd9aa324f3a1cd1efddf39f296dbab6bd5a37ce46a41bedb5dc9d1dee55,SPA 3,Mucha gente sigue Messi por todas el mundo.,Mucha gente sigue []{a}<az:do:an> Messi por todas el mundo.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Mucha', 'gente', 'sigue', 'a', 'Messi', 'por', 'todas', 'el', 'mundo', '.']","[3, 14]",az:do,"['Mucha', 'gente', 'sigue', '[NONE]', 'Messi', 'por', 'todas', 'el', 'mundo', '.']",article
129,209,0cf8c3716a3a84eefc549ba0e649c303e178297cfe8a74d00d479903549088e9,SPA 3,Un dia voy a ver Messi.,Un dia voy a ver []{a}<az:do:an> Messi.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Un', 'dia', 'voy', 'a', 'ver', 'a', 'Messi', '.']","[5, 14]",az:do,"['Un', 'dia', 'voy', 'a', 'ver', '[NONE]', 'Messi', '.']",article
132,213,5d05b83c7c2496c926dcbe94b86cda9a45301b66b85b46f58e06e81aa6d7ef65,SPA 3,tener éxito y siempre motivó King.,tener éxito y siempre motivó []{a}<az:do:an>  King.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['tener', 'éxito', 'y', 'siempre', 'motivó', 'a', 'King', '.']","[5, 14]",az:do,"['tener', 'éxito', 'y', 'siempre', 'motivó', '[NONE]', 'King', '.']",article
132,213,942dd8021db45ca6e85ab38f908aec9c99500388a8f0053e9f43d09e412c21e0,SPA 3,"Muchas gentes, especialmente los americanos blancos, discriminó King Jr.","Muchas gentes, especialmente los americanos blancos, discriminó []{a}<az:do:an>  King Jr.",1,[]{a}<az:do:an>,0,az:do:an,a,,"['Muchas', 'gentes', ',', 'especialmente', 'los', 'americanos', 'blancos', ',', 'discriminó', 'a', 'King', 'Jr', '.']","[9, 23]",az:do,"['Muchas', 'gentes', ',', 'especialmente', 'los', 'americanos', 'blancos', ',', 'discriminó', '[NONE]', 'King', 'Jr', '.']",article
132,213,c274fcf9d26f5a65a309ee86e6457a76735698c5274063b4cdc8923781c01b0c,SPA 3,"En 1968, James Earl Ray mató King en el motel de Lorraine.","En 1968, James Earl Ray mató []{a}<az:do:an>  King en el motel de Lorraine.",1,[]{a}<az:do:an>,0,az:do:an,a,,"['En', '1968', ',', 'James', 'Earl', 'Ray', 'mató', 'a', 'King', 'en', 'el', 'motel', 'de', 'Lorraine', '.']","[7, 23]",az:do,"['En', '1968', ',', 'James', 'Earl', 'Ray', 'mató', '[NONE]', 'King', 'en', 'el', 'motel', 'de', 'Lorraine', '.']",article
141,224,d72b7e4b42c7e36f9893d0afe72e79772421abb70cb1d4276db5bf68161ded9c,SPA 1,Conoce muchas personas famosas y visita muchos lugares.,Conoce []{a}<az:do:an> muchas personas famosas y visita muchos lugares.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Conoce', 'a', 'muchas', 'personas', 'famosas', 'y', 'visita', 'muchos', 'lugares', '.']","[1, 12]",az:do,"['Conoce', '[NONE]', 'muchas', 'personas', 'famosas', 'y', 'visita', 'muchos', 'lugares', '.']",article
154,239,aa745549a39030ebd74eafac71fd333e95d7bad6e802f21ff7a90fa0bbe4441c,SPA 3,Yo vi el grupo cuando BTS vino a Los Angeles para un espectáculo en 2014.,Yo vi []{a}<az:do:an> el grupo cuando BTS vino a Los Angeles para un espectáculo en 2014.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Yo', 'vi', 'a', 'el', 'grupo', 'cuando', 'BTS', 'vino', 'a', 'Los', 'Angeles', 'para', 'un', 'espectáculo', 'en', '2014', '.']","[2, 20]",az:do,"['Yo', 'vi', '[NONE]', 'el', 'grupo', 'cuando', 'BTS', 'vino', 'a', 'Los', 'Angeles', 'para', 'un', 'espectáculo', 'en', '2014', '.']",article
167,253,ed9489b4b02118fbb25cf7acab5c7ee3a9c34ba4146b247925832e31ff9892d8,SPA 2,"Daniel Radcliff no esta vano, en su películas el no se para a una caja, el vive su vida a una persona bajo.","Daniel Radcliff no esta vano, en su películas el no se para [a]{}<za:do:inan> una caja, el vive su vida a una persona bajo.",1,[a]{}<za:do:inan>,0,za:do:inan,,a,"['Daniel', 'Radcliff', 'no', 'esta', 'vano', ',', 'en', 'su', 'películas', 'el', 'no', 'se', 'para', '[NONE]', 'una', 'caja', ',', 'el', 'vive', 'su', 'vida', 'a', 'una', 'persona', 'bajo', '.']","[13, 40]",za:do,"['Daniel', 'Radcliff', 'no', 'esta', 'vano', ',', 'en', 'su', 'películas', 'el', 'no', 'se', 'para', 'a', 'una', 'caja', ',', 'el', 'vive', 'su', 'vida', 'a', 'una', 'persona', 'bajo', '.']",article
167,253,937b57e9b5bd3e6d2df99c17d5f584916fd438fd0130391464134e823ae6812f,SPA 2,Daniel también actúa a las obras de teatro.,Daniel también actúa [a]{}<za:do:an> las obras de teatro.,1,[a]{}<za:do:an>,0,za:do:an,,a,"['Daniel', 'también', 'actúa', '[NONE]', 'las', 'obras', 'de', 'teatro', '.']","[3, 13]",za:do,"['Daniel', 'también', 'actúa', 'a', 'las', 'obras', 'de', 'teatro', '.']",article
170,256,539aa71dfc891b78159c7be6a9517b61357162d1295e01088d27bcbaa97eeec9,SPA 3,Muchas personas no compran uvas porque césar chávez era un hombre muy importante que quería ayudar los trabajadores y la gente querían mantener las ideas de chávez para el futuro.,Muchas personas no compran uvas porque césar chávez era un hombre muy importante que quería ayudar []{a}<az:do:an> los trabajadores y la gente querían mantener las ideas de chávez para el futuro.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Muchas', 'personas', 'no', 'compran', 'uvas', 'porque', 'césar', 'chávez', 'era', 'un', 'hombre', 'muy', 'importante', 'que', 'quería', 'ayudar', 'a', 'los', 'trabajadores', 'y', 'la', 'gente', 'querían', 'mantener', 'las', 'ideas', 'de', 'chávez', 'para', 'el', 'futuro', '.']","[16, 49]",az:do,"['Muchas', 'personas', 'no', 'compran', 'uvas', 'porque', 'césar', 'chávez', 'era', 'un', 'hombre', 'muy', 'importante', 'que', 'quería', 'ayudar', '[NONE]', 'los', 'trabajadores', 'y', 'la', 'gente', 'querían', 'mantener', 'las', 'ideas', 'de', 'chávez', 'para', 'el', 'futuro', '.']",article
172,258,b50946f20ceaa3d46face2455cdcbaf98d3128dea3b74cf0a1339e0d48c1a1b3,SPA 2,Yo quiero conocer Joe Biden.,Yo quiero conocer []{a}<az:do:an> Joe Biden.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Yo', 'quiero', 'conocer', 'a', 'Joe', 'Biden', '.']","[3, 11]",az:do,"['Yo', 'quiero', 'conocer', '[NONE]', 'Joe', 'Biden', '.']",article
177,264,3d87c27aa7422d7314cda5fe61aed359b64d4e09b7aff36ce07100eb929b17e1,SPA 3,"Beyonce es muy “cuerpo positivo,” lo que significa ella es muy aceptación de tipos cuerpos diferentes, y ella anima otras personas hacer lo mismo.","Beyonce es muy “cuerpo positivo,” lo que significa ella es muy aceptación de tipos cuerpos diferentes, y ella anima []{a}<az:do:an> otras personas hacer lo mismo.",1,[]{a}<az:do:an>,0,az:do:an,a,,"['Beyonce', 'es', 'muy', '“', 'cuerpo', 'positivo', ',', '”', 'lo', 'que', 'significa', 'ella', 'es', 'muy', 'aceptación', 'de', 'tipos', 'cuerpos', 'diferentes', ',', 'y', 'ella', 'anima', 'a', 'otras', 'personas', 'hacer', 'lo', 'mismo', '.']","[23, 54]",az:do,"['Beyonce', 'es', 'muy', '“', 'cuerpo', 'positivo', ',', '”', 'lo', 'que', 'significa', 'ella', 'es', 'muy', 'aceptación', 'de', 'tipos', 'cuerpos', 'diferentes', ',', 'y', 'ella', 'anima', '[NONE]', 'otras', 'personas', 'hacer', 'lo', 'mismo', '.']",article
178,265,d79d01035ccdfb4c94e248f8bacc2abb0fa06d4a36a77a18be8a067ae2b00fab,SPA 2,Un director buscó Jackie y le trajo a una compresa de película.,Un director buscó []{a}<az:do:an>  Jackie y le trajo a una compresa de película.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Un', 'director', 'buscó', 'a', 'Jackie', 'y', 'le', 'trajo', 'a', 'una', 'compresa', 'de', 'película', '.']","[3, 18]",az:do,"['Un', 'director', 'buscó', '[NONE]', 'Jackie', 'y', 'le', 'trajo', 'a', 'una', 'compresa', 'de', 'película', '.']",article
182,273,cdb2c4cd7ca72c6c395c026b64749c6c82a487804ac153349324b37c06f95789,SPA 3,"A mí me gusta Reese Witherspoon porque es muy talentosa y cuando yo era más joven, la gente a menudo me decía que me parecía ella.","A mí me gusta Reese Witherspoon porque es muy talentosa y cuando yo era más joven, la gente a menudo me decía que me parecía []{a}<az:do:an> ella.",1,[]{a}<az:do:an>,0,az:do:an,a,,"['A', 'mí', 'me', 'gusta', 'Reese', 'Witherspoon', 'porque', 'es', 'muy', 'talentosa', 'y', 'cuando', 'yo', 'era', 'más', 'joven', ',', 'la', 'gente', 'a', 'menudo', 'me', 'decía', 'que', 'me', 'parecía', 'a', 'ella', '.']","[26, 56]",az:do,"['A', 'mí', 'me', 'gusta', 'Reese', 'Witherspoon', 'porque', 'es', 'muy', 'talentosa', 'y', 'cuando', 'yo', 'era', 'más', 'joven', ',', 'la', 'gente', 'a', 'menudo', 'me', 'decía', 'que', 'me', 'parecía', '[NONE]', 'ella', '.']",article
182,273,b7e76c1805da77721063f01e9a9032361392046be25be40c9570bcdb92402fe9,SPA 3,"En esta película, ella interpreto June Carter Cash, la segunda esposa de Johnny Cash, el cantante de música country.","En esta película, ella interpreto []{a}<az:do:an>  June Carter Cash, la segunda esposa de Johnny Cash, el cantante de música country.",1,[]{a}<az:do:an>,0,az:do:an,a,,"['En', 'esta', 'película', ',', 'ella', 'interpreto', 'a', 'June', 'Carter', 'Cash', ',', 'la', 'segunda', 'esposa', 'de', 'Johnny', 'Cash', ',', 'el', 'cantante', 'de', 'música', 'country', '.']","[6, 31]",az:do,"['En', 'esta', 'película', ',', 'ella', 'interpreto', '[NONE]', 'June', 'Carter', 'Cash', ',', 'la', 'segunda', 'esposa', 'de', 'Johnny', 'Cash', ',', 'el', 'cantante', 'de', 'música', 'country', '.']",article
185,276,a0d638495c816af1251aff06d7b71a4c418a66b0e338b69df7ceb5df6eaced6e,SPA 3,El presidente nuevo acusa Presidente Obama para todos que es malo.,El presidente nuevo acusa []{a}<az:do:an> Presidente Obama para todos que es malo.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['El', 'presidente', 'nuevo', 'acusa', 'a', 'Presidente', 'Obama', 'para', 'todos', 'que', 'es', 'malo', '.']","[4, 18]",az:do,"['El', 'presidente', 'nuevo', 'acusa', '[NONE]', 'Presidente', 'Obama', 'para', 'todos', 'que', 'es', 'malo', '.']",article
185,276,78ffbe5bd58d003aa6d69101ae4f2402014539bba1da3095698fbdb7e23f1f57,SPA 3,"Presidente Obama asiste la gente con el medico, las casas, y mucho mas.","Presidente Obama asiste []{a}<az:do:an> la gente con el medico, las casas, y mucho mas.",1,[]{a}<az:do:an>,0,az:do:an,a,,"['Presidente', 'Obama', 'asiste', 'a', 'la', 'gente', 'con', 'el', 'medico', ',', 'las', 'casas', ',', 'y', 'mucho', 'mas', '.']","[3, 21]",az:do,"['Presidente', 'Obama', 'asiste', '[NONE]', 'la', 'gente', 'con', 'el', 'medico', ',', 'las', 'casas', ',', 'y', 'mucho', 'mas', '.']",article
185,276,d87540fece67c18d1fc910465257deb8be06e4eade61d17591429b1521d13bd2,SPA 3,Señor Obama ama su familía y su país.,Señor Obama ama []{a}<az:do:an>  su familía y su país.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Señor', 'Obama', 'ama', 'a', 'su', 'familía', 'y', 'su', 'país', '.']","[3, 14]",az:do,"['Señor', 'Obama', 'ama', '[NONE]', 'su', 'familía', 'y', 'su', 'país', '.']",article
187,278,4af8243dc354d17734307083e81f7081c677b38612eff746ad02dbcf3a6cc0fb,SPA 3,Mis padres son Chicanos y yo conozco muchos actores del pais.,Mis padres son Chicanos y yo conozco []{a}<az:do:an> muchos actores del pais.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Mis', 'padres', 'son', 'Chicanos', 'y', 'yo', 'conozco', 'a', 'muchos', 'actores', 'del', 'pais', '.']","[7, 21]",az:do,"['Mis', 'padres', 'son', 'Chicanos', 'y', 'yo', 'conozco', '[NONE]', 'muchos', 'actores', 'del', 'pais', '.']",article
194,288,7976b76d5c8467670b839d691c20455fa6c934be23b135aa6f1cbbd93a30e696,SPA 2,"También, parece que les ama las chicas en su vida.","También, parece que les ama []{a}<az:do:an>  las chicas en su vida.",1,[]{a}<az:do:an>,0,az:do:an,a,,"['También', ',', 'parece', 'que', 'les', 'ama', 'a', 'las', 'chicas', 'en', 'su', 'vida', '.']","[6, 20]",az:do,"['También', ',', 'parece', 'que', 'les', 'ama', '[NONE]', 'las', 'chicas', 'en', 'su', 'vida', '.']",article
194,288,cd95b550f3b6fd1f50e310ad74e3a40edc3effb9f5d836c8c1b4fae46e1ca704,SPA 2,"Ojalá un día pueda ver Barack Obama en La Casa Blanca por unos años más en el futuro, pero con Michelle Obama como presidenta.","Ojalá un día pueda ver []{a}<az:do:an>  Barack Obama en La Casa Blanca por unos años más en el futuro, pero con Michelle Obama como presidenta.",1,[]{a}<az:do:an>,0,az:do:an,a,,"['Ojalá', 'un', 'día', 'pueda', 'ver', 'a', 'Barack', 'Obama', 'en', 'La', 'Casa', 'Blanca', 'por', 'unos', 'años', 'más', 'en', 'el', 'futuro', ',', 'pero', 'con', 'Michelle', 'Obama', 'como', 'presidenta', '.']","[5, 33]",az:do,"['Ojalá', 'un', 'día', 'pueda', 'ver', '[NONE]', 'Barack', 'Obama', 'en', 'La', 'Casa', 'Blanca', 'por', 'unos', 'años', 'más', 'en', 'el', 'futuro', ',', 'pero', 'con', 'Michelle', 'Obama', 'como', 'presidenta', '.']",article
198,292,5b1771ba16f508561670bba16ca8170e3cebcfacd2092bf71924d01d6b64d318,SPA 2,Ella motiva muchos gentes en los Estados Unidos y otros paises.,Ella motiva []{a}<az:do:an> muchos gentes en los Estados Unidos y otros paises.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Ella', 'motiva', 'a', 'muchos', 'gentes', 'en', 'los', 'Estados', 'Unidos', 'y', 'otros', 'paises', '.']","[2, 16]",az:do,"['Ella', 'motiva', '[NONE]', 'muchos', 'gentes', 'en', 'los', 'Estados', 'Unidos', 'y', 'otros', 'paises', '.']",article
198,292,905815421957f88a5c759914e7a9b2cab7f5220fc2c8c46517b168e580118b0c,SPA 2,Ella formenta una dieta de sano y ayunda muchos personas en recibir las asestencia medica.,Ella formenta una dieta de sano y ayunda []{a}<az:do:an> muchos personas en recibir las asestencia medica.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Ella', 'formenta', 'una', 'dieta', 'de', 'sano', 'y', 'ayunda', 'a', 'muchos', 'personas', 'en', 'recibir', 'las', 'asestencia', 'medica', '.']","[8, 26]",az:do,"['Ella', 'formenta', 'una', 'dieta', 'de', 'sano', 'y', 'ayunda', '[NONE]', 'muchos', 'personas', 'en', 'recibir', 'las', 'asestencia', 'medica', '.']",article
