'Sentence #','Word','POS','Tag'
,de,,O
,Armenia,,O
,son,,O
,grande,,B-na
,y,,O
,bonitas,,O
,.,,O
Sentence: 609,Pero,,O
,la,,B-ga
,programa,,O
,es,,O
,cómico,,O
,.,,O
Sentence: 5195,Yo,,O
,quiero,,O
,ir,,O
,en,,O
,el,,O
,calor,,O
,y,,O
,tomar,,O
,en,,O
,sol,,O
,",",,O
,por,,O
,que,,O
,ahora,,O
,mismo,,O
,yo,,O
,estoy,,O
,muy,,O
,palido,,B-ga
,.,,O
Sentence: 2674,Espero,,O
,que,,O
,cuando,,O
,vaya,,O
,vea,,O
,muchas,,O
,cosas,,O
,magníficos,,B-ga
,.,,O
Sentence: 1538,Por,,O
,ejemplo,,O
,",",,O
,su,,O
,película,,O
,favorito,,B-ga
,es,,O
,Ferris,,O
,Bueller,,O
,',,O
,s,,O
,Day,,O
,Off,,O
,.,,O
Sentence: 1485,Mozart,,O
,viajó,,O
,todos,,O
,de,,O
,la,,O
,europa,,O
,leer,,O
,personas,,O
,que,,O
,son,,O
,muy,,O
,importante,,B-na
,.,,O
Sentence: 1011,Los,,O
,padres,,O
,de,,O
,Ariana,,O
,Grande,,O
,es,,O
,divorciado,,B-na
,.,,O
Sentence: 2362,¡,,O
,Es,,O
,sabroso,,B-ga
,!,,O
Sentence: 4739,En,,O
,mis,,O
,vacaciones,,O
,perfectos,,B-ga
,",",,O
,yo,,O
,empezaré,,O
,en,,O
,England,,O
,.,,O
Sentence: 5190,Él,,O
,tiene,,O
,marrones,,B-na
,pelo,,O
,y,,O
,marrones,,O
,ojos,,O
,.,,O
Sentence: 4033,Es,,O
,bien,,O
,conocido,,O
,por,,O
,resolver,,O
,aparentement,,O
,imposible,,B-na
,misterios,,O
,y,,O
,los,,O
,crímenes,,O
,.,,O
Sentence: 1295,Algunas,,O
,personas,,O
,pensaron,,O
,el,,O
,fue,,O
,incompetente,,O
,porque,,O
,pensaron,,O
,sus,,O
,programas,,O
,son,,O
,ineffectivas,,B-ga
,.,,O
Sentence: 711,Una,,O
,cosa,,O
,que,,O
,me,,O
,gusta,,O
,de,,O
,ella,,O
,es,,O
,sus,,B-na
,personalidad,,O
,.,,O
Sentence: 4737,En,,O
,Madrid,,O
,",",,O
,quería,,O
,ir,,O
,a,,O
,los,,O
,festivales,,O
,y,,O
,el,,O
,mercado,,O
,y,,O
,aprender,,O
,más,,O
,de,,O
,las,,O
,culturas,,O
,en,,O
,este,,B-ga
,ciudad,,O
,.,,O
Sentence: 4787,En,,O
,adición,,O
,",",,O
,yo,,O
,pienso,,O
,que,,O
,las,,O
,vacaciones,,O
,perfectas,,O
,son,,O
,cuando,,O
,todo,,O
,son,,O
,muy,,O
,baratos,,B-na
,",",,O
,por,,O
,eso,,O
,no,,O
,me,,O
,preocupo,,O
,sobre,,O
,el,,O
,dinero,,O
,.,,O
Sentence: 2465,En,,O
,mi,,O
,opinión,,O
,",",,O
,la,,O
,vacación,,B-na
,perfecta,,O
,es,,O
,en,,O
,Hawái,,O
,.,,O
Sentence: 3559,Si,,O
,yo,,O
,hacerse,,O
,famosa,,O
,",",,O
,yo,,O
,quiero,,O
,viajar,,O
,a,,O
,muchas,,B-ga
,lugares,,O
,",",,O
,especialmente,,O
,Chile,,O
,y,,O
,Ecuador,,O
,porque,,O
,me,,O
,gusta,,O
,las,,O
,montañas,,O
,y,,O
,los,,O
,arboles,,O
,este,,O
,.,,O
Sentence: 3273,Una,,O
,vez,,O
,",",,O
,mi,,O
,amigo,,O
,mejor,,O
,fui,,O
,a,,O
,su,,O
,concierto,,O
,y,,O
,me,,O
,invité,,O
,",",,O
,pero,,O
,yo,,O
,tenía,,O
,trabajo,,O
,y,,O
,nunca,,O
,a,,O
,mis,,O
,amigos,,O
,en,,O
,trabajo,,O
,pudo,,O
,tomar,,O
,mi,,O
,turno,,O
,de,,O
,trabaja,,B-ga
,",",,O
,y,,O
,yo,,O
,necesité,,O
,fui,,O
,a,,O
,trabaja,,O
,",",,O
,y,,O
,no,,O
,pude,,O
,ir,,O
,al,,O
,concierto,,O
,.,,O
Sentence: 3690,Drew,,O
,Barrymore,,O
,es,,O
,una,,O
,de,,O
,mis,,O
,actrices,,O
,favorita,,B-na
,.,,O
Sentence: 1149,Ella,,O
,tiene,,O
,los,,O
,ojos,,O
,azul,,B-na
,.,,O
Sentence: 718,Él,,O
,era,,O
,un,,O
,actor,,O
,y,,O
,bueno,,B-ga
,persona,,O
,también,,O
,.,,O
Sentence: 1327,Es,,O
,probable,,O
,que,,O
,Streep,,O
,cante,,O
,en,,O
,su,,O
,nuevo,,B-ga
,película,,O
,"""",,O
,Mamma,,O
,Mia,,O
,2,,O
,.,,O
,"""",,O
Sentence: 4023,una,,O
,canción,,O
,famoso,,B-ga
,es,,O
,Versace,,O
,on,,O
,the,,O
,Floor,,O
,.,,O
Sentence: 5074,Perro,,O
,a,,O
,mi,,O
,me,,O
,gusta,,O
,las,,O
,personas,,O
,famosas,,O
,de,,O
,Corea,,O
,como,,O
,Kpop,,O
,(,,O
,pop,,O
,de,,O
,corea,,O
,),,O
,",",,O
,uno,,O
,groupo,,O
,de,,O
,Kpop,,O
,esta,,O
,much,,O
,famoso,,O
,es,,O
,BTS,,O
,y,,O
,es,,O
,mi,,O
,groupo,,O
,favorita,,B-ga
,.,,O
Sentence: 2930,Además,,O
,de,,O
,ser,,O
,un,,O
,rapero,,O
,",",,O
,Chance,,O
,es,,O
,una,,B-ga
,activista,,O
,también,,O
,.,,O
Sentence: 3638,La,,B-ga
,espectáculo,,O
,Grey,,O
,’,,O
,s,,O
,Anatomy,,O
,comenzó,,O
,en,,O
,2005,,O
,y,,O
,fue,,O
,hecho,,O
,por,,O
,Shonda,,O
,Rhimes,,O
,.,,O
Sentence: 1528,Ella,,O
,escrita,,O
,todos,,B-ga
,sus,,O
,canciones,,O
,para,,O
,sus,,O
,viejos,,O
,novios,,O
,.,,O
Sentence: 5128,En,,O
,las,,O
,vacaciones,,O
,perfecto,,B-ga
,",",,O
,el,,O
,sureste,,O
,del,,O
,California,,O
,no,,O
,tiene,,O
,el,,O
,trafico,,O
,",",,O
,las,,O
,multitudes,,O
,",",,O
,y,,O
,clima,,O
,caliente,,O
,.,,O
Sentence: 1757,*,,O
,FIRST_NAME,,O
,*,,O
,*,,O
,LAST_NAME,,O
,*,,O
,es,,O
,muy,,O
,famoso,,B-ga
,porque,,O
,en,,O
,los,,O
,fines,,O
,de,,O
,semanas,,O
,le,,O
,gusta,,O
,tomar,,O
,Four,,O
,Lokos,,O
,.,,O
Sentence: 4744,A,,O
,mi,,O
,me,,O
,gusta,,O
,los,,B-ga
,vacaciones,,O
,de,,O
,playa,,O
,por,,O
,eso,,O
,es,,O
,un,,O
,lugar,,O
,perfecto,,O
,para,,O
,una,,O
,vacaciones,,O
,.,,O
Sentence: 2193,Se,,O
,va,,O
,tan,,O
,divertida,,B-ga
,.,,O
Sentence: 2909,Quiero,,O
,que,,O
,todos,,O
,esquiar,,O
,por,,O
,todos,,O
,los,,O
,día,,B-na
,",",,O
,comer,,O
,comida,,O
,deliciosa,,O
,",",,O
,y,,O
,ir,,O
,a,,O
,fiestas,,O
,fantásticas,,O
,por,,O
,las,,O
,noches,,O
,.,,O
Sentence: 4992,Tienen,,O
,pirámides,,O
,que,,O
,son,,O
,hechas,,O
,de,,O
,piedra,,O
,y,,O
,a,,O
,mi,,O
,me,,O
,encanta,,O
,aprender,,O
,sobre,,O
,la,,O
,historia,,O
,de,,O
,estos,,B-ga
,pirámides,,O
,.,,O
Sentence: 1833,Esta,,O
,sería,,O
,la,,O
,vacación,,B-na
,perfecta,,O
,para,,O
,mí,,O
,porque,,O
,siempre,,O
,he,,O
,querido,,O
,viajar,,O
,.,,O
Sentence: 4068,Mi,,O
,novio,,O
,tambien,,O
,encanta,,O
,la,,O
,japonesa,,O
,comidas,,B-na
,y,,O
,sushi,,O
,y,,O
,ramen,,O
,.,,O
Sentence: 191,*,,O
,FIRST_NAME,,O
,*,,O
,es,,O
,famoso,,B-ga
,porque,,O
,canta,,O
,muy,,O
,buena,,O
,",",,O
,sin,,O
,embargo,,O
,",",,O
,creo,,O
,que,,O
,a,,O
,veces,,O
,no,,O
,se,,O
,hoye,,O
,bien,,O
,",",,O
,creo,,O
,que,,O
,canto,,O
,mejor,,O
,que,,O
,ella,,O
,",",,O
,por,,O
,eso,,O
,debería,,O
,ser,,O
,famosa,,O
,",",,O
,pero,,O
,me,,O
,ecantana,,O
,*,,O
,FIRST_NAME,,O
,*,,O
,.,,O
Sentence: 1265,Es,,O
,una,,O
,persona,,O
,muy,,O
,amable,,O
,y,,O
,simpatico,,B-ga
,.,,O
Sentence: 2114,Yo,,O
,quiero,,O
,ponerme,,O
,ropa,,O
,de,,O
,Hawaii,,O
,",",,O
,tener,,O
,flores,,O
,en,,O
,mi,,O
,pelo,,O
,",",,O
,y,,O
,siempre,,O
,quiero,,O
,estar,,O
,relajado,,O
,haciendo,,O
,los,,B-ga
,cosas,,O
,que,,O
,nunca,,O
,hizo,,O
,antes,,O
,.,,O
Sentence: 4354,Aquí,,O
,es,,O
,mi,,O
,vacación,,B-na
,perfecta,,O
,.,,O
Sentence: 2041,Yo,,O
,he,,O
,querido,,O
,ir,,O
,a,,O
,Hawaii,,O
,con,,O
,mis,,O
,amigos,,O
,sin,,O
,escuela,,O
,secundario,,B-ga
,.,,O
Sentence: 4311,Esté,,B-ga
,es,,O
,mi,,O
,vacaciones,,O
,perfecta,,O
,.,,O
Sentence: 4568,una,,O
,perfecto,,B-ga
,vacaciones,,O
,es,,O
,haciendo,,O
,cosas,,O
,en,,O
,California,,O
,.,,O
Sentence: 843,Me,,O
,gusta,,O
,eschuchar,,O
,y,,O
,chanter,,O
,su,,O
,musicá,,O
,todas,,B-ga
,los,,O
,dias,,O
,!,,O
Sentence: 3208,Beyonce,,O
,es,,O
,una,,O
,buen,,B-ga
,artista,,O
,y,,O
,cantar,,O
,que,,O
,estara,,O
,en,,O
,musica,,O
,salon,,O
,de,,O
,la,,O
,fama,,O
Sentence: 1415,Con,,O
,el,,O
,siempre,,O
,we,,O
,juntaban,,O
,y,,O
,despues,,O
,no,,O
,estaban,,O
,juntas,,B-ga
,.,,O
Sentence: 1732,Joan,,O
,y,,O
,Melissa,,O
,estaban,,O
,triste,,B-na
,.,,O
Sentence: 1034,Hugh,,O
,Jackman,,O
,es,,O
,un,,O
,buen,,O
,actor,,O
,pero,,O
,tambie,,O
,́,,O
,n,,O
,es,,O
,un,,O
,buen,,O
,cantante,,O
,y,,O
,bailarina,,B-ga
,.,,O
Sentence: 2963,En,,O
,el,,O
,mundo,,O
,muchos,,B-ga
,personas,,O
,encanta,,O
,West,,O
,',,O
,s,,O
,interino,,O
,.,,O
Sentence: 1638,Nosotros,,O
,nos,,O
,divertimos,,O
,muchos,,B-na
,en,,O
,el,,O
,concierto,,O
,en,,O
,Shanghai,,O
,",",,O
,y,,O
,nosotros,,O
,quisimos,,O
,ir,,O
,a,,O
,otros,,O
,conciertos,,O
,.,,O
Sentence: 1320,Belle,,O
,me,,O
,ensena,,O
,que,,O
,es,,O
,bueno,,O
,que,,O
,el,,O
,amor,,O
,pueda,,O
,resolver,,O
,todos,,O
,las,,B-ga
,problemas,,O
,y,,O
,es,,O
,importante,,O
,que,,O
,aprendamos,,O
,a,,O
,amar,,O
,a,,O
,los,,O
,demás,,O
,.,,O
Sentence: 4281,El,,O
,bario,,O
,tiene,,O
,muchas,,O
,personas,,O
,las,,O
,gente,,O
,haría,,O
,llama,,O
,“,,O
,hippies,,O
,”,,O
,pero,,O
,pienso,,O
,las,,O
,gentes,,B-na
,son,,O
,muy,,O
,interesante,,O
,y,,O
,simpática,,O
,.,,O
Sentence: 926,Es,,O
,su,,O
,primero,,B-ga
,parte,,O
,en,,O
,una,,O
,media,,O
,.,,O
Sentence: 3256,esta,,O
,pelicula,,O
,es,,O
,muy,,O
,agresivo,,B-ga
,y,,O
,tiene,,O
,mucha,,O
,sangre,,O
,.,,O
Sentence: 45,Él,,O
,no,,O
,hace,,O
,música,,O
,a,,O
,menudo,,O
,",",,O
,pero,,O
,cuando,,O
,lo,,B-ga
,hace,,O
,es,,O
,increíble,,O
,.,,O
Sentence: 760,Ahora,,O
,mucho,,B-na
,jugadores,,O
,y,,O
,gente,,O
,siga,,O
,el,,O
,ejemplo,,O
,de,,O
,Bryant,,O
,.,,O
Sentence: 1459,Es,,O
,un,,B-ga
,característica,,O
,increíble,,O
,",",,O
,y,,O
,deseo,,O
,que,,O
,ella,,O
,inspire,,O
,a,,O
,otros,,O
,.,,O
Sentence: 957,Pero,,O
,",",,O
,César,,O
,sintìo,,O
,que,,O
,no,,O
,hacer,,O
,mucho,,O
,cambìo,,O
,sin,,O
,el,,O
,apoyo,,O
,del,,O
,administración,,O
,",",,O
,asique,,O
,él,,O
,quería,,O
,hacer,,O
,un,,O
,documento,,O
,que,,O
,traería,,O
,justicia,,O
,a,,O
,los,,O
,trabajadores,,O
,quién,,O
,no,,O
,tenían,,O
,dinero,,O
,",",,O
,respeto,,O
,",",,O
,o,,O
,condiciones,,O
,buenos,,B-ga
,.,,O
Sentence: 3793,los,,O
,diez,,O
,años,,O
,pasado,,B-na
,cuando,,O
,Vanessa,,O
,actúe,,O
,para,,O
,la,,O
,película,,O
,High,,O
,School,,O
,Musical,,O
,.,,O
Sentence: 1269,Las,,O
,Películas,,O
,son,,O
,un,,B-ga
,serie,,O
,de,,O
,"""",,O
,Fantastic,,O
,Beasts,,O
,"""",,O
,y,,O
,yo,,O
,estoy,,O
,emocionado,,O
,los,,O
,ver,,O
,.,,O
Sentence: 2169,Hawaii,,O
,es,,O
,muy,,O
,bonita,,B-ga
,",",,O
,especialmente,,O
,la,,O
,tierra,,O
,.,,O
Sentence: 1786,No,,O
,se,,O
,gusta,,O
,los,,O
,verdures,,B-ga
,.,,O
Sentence: 4433,Cuando,,O
,yo,,O
,viajar,,O
,la,,B-ga
,comida,,O
,es,,O
,mas,,O
,importante,,O
,para,,O
,mi,,O
,.,,O
Sentence: 1599,Su,,O
,familia,,O
,es,,O
,muy,,O
,rico,,B-ga
,.,,O
Sentence: 2128,Pero,,O
,",",,O
,finalmente,,O
,",",,O
,yo,,O
,creo,,O
,que,,O
,la,,O
,vacación,,B-na
,perfecta,,O
,es,,O
,cuando,,O
,yo,,O
,no,,O
,tengo,,O
,estrés,,O
,y,,O
,me,,O
,siento,,O
,feliz,,O
,.,,O
Sentence: 2052,Durante,,O
,mi,,O
,vacación,,B-na
,ideal,,O
,",",,O
,yo,,O
,voy,,O
,a,,O
,escuchar,,O
,una,,O
,banda,,O
,de,,O
,jazz,,O
,en,,O
,un,,O
,club,,O
,.,,O
Sentence: 2000,Me,,O
,gusta,,O
,me,,O
,comida,,O
,del,,O
,mar,,O
,ser,,O
,frescas,,B-na
,.,,O
Sentence: 2526,La,,O
,casa,,O
,es,,O
,perfecto,,B-ga
,para,,O
,hay,,O
,muchos,,O
,dormitorios,,O
,para,,O
,mis,,O
,amigas,,O
,.,,O
Sentence: 1476,ella,,O
,tiene,,O
,muchas,,O
,personas,,O
,admirables,,O
,porque,,O
,ella,,O
,es,,O
,un,,B-ga
,muy,,O
,bien,,O
,persona,,O
,para,,O
,admirar,,O
,a,,O
,alguien,,O
,.,,O
Sentence: 4159,No,,O
,es,,O
,necesario,,O
,que,,O
,el,,O
,lugar,,O
,donde,,O
,yo,,O
,duermo,,O
,es,,O
,un,,O
,hotel,,O
,",",,O
,si,,O
,hay,,O
,una,,O
,casa,,O
,que,,O
,tiene,,O
,todas,,O
,los,,B-ga
,cosas,,O
,que,,O
,yo,,O
,quiero,,O
,",",,O
,poderia,,O
,reservar,,O
,eso,,O
,.,,O
Sentence: 3415,Necisita,,O
,ser,,O
,divertida,,O
,y,,O
,extrovertido,,B-ga
,.,,O
Sentence: 1193,Gracias,,O
,Google,,O
,",",,O
,"""",,O
,famous,,O
,person,,O
,"""",,O
,es,,O
,persona,,O
,famosa,,O
,en,,O
,espanola,,B-ga
,.,,O
Sentence: 1127,El,,O
,es,,O
,marrónes,,B-na
,y,,O
,tiene,,O
,ojos,,O
,grandes,,O
,.,,O
Sentence: 3182,todas,,O
,los,,B-ga
,gente,,O
,estaron,,O
,riendo,,O
,mucho,,O
,.,,O
Sentence: 854,Ella,,O
,fue,,O
,en,,O
,la,,O
,guía,,O
,de,,O
,mundo,,O
,para,,O
,su,,O
,segundo,,O
,album,,O
,y,,O
,hecho,,O
,mucho,,O
,dinero,,O
,porque,,O
,sus,,O
,fanáticos,,O
,le,,B-na
,encanto,,O
,todavía,,O
,.,,O
Sentence: 4014,También,,O
,",",,O
,Octavia,,O
,Butler,,O
,fue,,O
,la,,O
,primera,,O
,autor,,B-ga
,de,,O
,la,,O
,ciencia,,O
,ficción,,O
,ganar,,O
,el,,O
,MacArthur,,O
,Fellowship,,O
,.,,O
Sentence: 3688,Drew,,O
,Barrymore,,O
,es,,O
,una,,O
,de,,O
,mi,,B-na
,actrices,,O
,favoritas,,O
,.,,O
Sentence: 3838,Su,,B-na
,amigas,,O
,son,,O
,todas,,O
,malas,,O
,como,,O
,ella,,O
,.,,O
Sentence: 876,Cuando,,O
,ella,,O
,viaje,,O
,ella,,O
,va,,O
,a,,O
,muchas,,B-ga
,restaurantes,,O
,y,,O
,le,,O
,gusta,,O
,intentar,,O
,mucha,,O
,comida,,O
,.,,O
Sentence: 3676,Mi,,O
,me,,O
,llamo,,O
,los,,O
,muchos,,O
,colores,,O
,para,,O
,ejemplo,,O
,roja,,B-ga
,",",,O
,azul,,O
,",",,O
,verde,,O
,",",,O
,y,,O
,amarillo,,O
,.,,O
Sentence: 3440,Ella,,O
,tiene,,O
,una,,O
,hermana,,O
,",",,O
,dos,,O
,padres,,O
,",",,O
,un,,O
,novio,,O
,Jay,,O
,-,,O
,Z,,O
,",",,O
,y,,O
,un,,B-ga
,nina,,O
,Blue,,O
,Ivy,,O
,.,,O
Sentence: 1310,Ella,,O
,es,,O
,más,,O
,famoso,,B-ga
,para,,O
,su,,O
,parte,,O
,en,,O
,Harry,,O
,Potter,,O
,.,,O
Sentence: 4400,Me,,O
,encanta,,O
,todas,,O
,las,,O
,islas,,O
,diferentes,,O
,y,,O
,me,,O
,gustaría,,O
,visitar,,O
,todas,,O
,ellos,,B-ga
,",",,O
,por,,O
,ejemplo,,O
,.,,O
,.,,O
,.,,O
,Maui,,O
,",",,O
,Honolulu,,O
,",",,O
,y,,O
,muchas,,O
,más,,O
,.,,O
Sentence: 2730,Bailamos,,O
,por,,O
,muchas,,O
,horas,,O
,y,,O
,conocemos,,O
,muchos,,B-ga
,personas,,O
,.,,O
Sentence: 5135,Por,,O
,los,,O
,ultimas,,B-ga
,días,,O
,",",,O
,pasamos,,O
,mucho,,O
,tiempo,,O
,en,,O
,la,,O
,cuidad,,O
,de,,O
,Los,,O
,Ángeles,,O
,.,,O
Sentence: 3963,el,,O
,primer,,O
,álbum,,O
,es,,O
,mi,,O
,favorita,,B-ga
,.,,O
Sentence: 3994,otra,,O
,persona,,O
,famoso,,B-ga
,es,,O
,Oprah,,O
,.,,O
Sentence: 2569,Para,,O
,mí,,O
,",",,O
,La,,O
,vacación,,B-na
,perfecta,,O
,no,,O
,es,,O
,completa,,O
,sin,,O
,hacer,,O
,algo,,O
,diferente,,O
,.,,O
Sentence: 3792,El,,B-na
,diez,,O
,años,,O
,pasados,,O
,cuando,,O
,Vanessa,,O
,actúe,,O
,para,,O
,la,,O
,película,,O
,High,,O
,School,,O
,Musical,,O
,.,,O
Sentence: 1653,Por,,O
,fin,,O
,",",,O
,había,,O
,obtenido,,O
,el,,O
,microfilm,,O
,que,,O
,contuvo,,O
,la,,O
,información,,O
,muy,,O
,importante,,O
,y,,O
,él,,B-ga
,dio,,O
,a,,O
,los,,O
,ingleses,,O
,.,,O
Sentence: 859,Paul,,O
,le,,O
,encanta,,O
,su,,B-na
,hijos,,O
,.,,O
Sentence: 39,También,,O
,me,,O
,gusta,,O
,su,,O
,esposos,,B-na
,",",,O
,John,,O
,y,,O
,su,,O
,música,,O
,.,,O
Sentence: 2430,Me,,O
,gusta,,O
,ir,,O
,Argentina,,O
,porque,,O
,es,,O
,una,,B-ga
,país,,O
,muy,,O
,grande,,O
,",",,O
,misterioso,,O
,y,,O
,hermoso,,O
,.,,O
Sentence: 3524,Él,,O
,era,,O
,normalmente,,O
,irritado,,O
,con,,O
,las,,O
,ténicas,,O
,estricto,,B-ga
,clásicas,,O
,.,,O
Sentence: 2433,Hay,,O
,unas,,B-na
,comida,,O
,deliciosa,,O
,.,,O
Sentence: 1667,SI,,O
,usted,,O
,no,,O
,sabe,,O
,Kylie,,O
,Jenner,,O
,",",,O
,ella,,O
,tiene,,O
,su,,O
,propio,,O
,maquillaje,,O
,marca,,O
,y,,O
,tiene,,O
,la,,B-ga
,nombre,,O
,de,,O
,"""",,O
,Kylie,,O
,.,,O
,"""",,O
Sentence: 3456,entre,,O
,todos,,O
,personajes,,O
,yo,,O
,respeto,,O
,",",,O
,tengo,,O
,muchos,,O
,luchadors,,O
,y,,O
,jugador,,B-na
,de,,O
,baloncesto,,O
,porque,,O
,me,,O
,gusta,,O
,estos,,O
,deportes,,O
,.,,O
Sentence: 2101,Maquillaje,,O
,en,,O
,Korea,,O
,es,,O
,bueno,,B-ga
,calidad,,O
,.,,O
Sentence: 2385,Me,,O
,gusta,,O
,visitar,,O
,las,,O
,iglesias,,O
,porque,,O
,tienen,,O
,mucho,,B-ga
,historia,,O
,.,,O
Sentence: 3144,He,,O
,sido,,O
,un,,B-ga
,gran,,O
,admiradora,,O
,de,,O
,Beyoncé,,O
,desde,,O
,que,,O
,era,,O
,una,,O
,niña,,O
,pequeña,,O
,.,,O
Sentence: 4596,Para,,O
,practicar,,O
,buena,,O
,salud,,O
,",",,O
,iria,,O
,al,,O
,gimnasio,,O
,algunas,,O
,veces,,O
,durante,,O
,la,,O
,vacacion,,B-na
,.,,O
Sentence: 2184,No,,O
,deberia,,O
,haber,,O
,ruido,,O
,Cuando,,O
,vuelvo,,O
,",",,O
,voy,,O
,al,,O
,zoológico,,O
,porque,,O
,los,,O
,animales,,O
,son,,O
,una,,B-na
,hermosas,,O
,vistas,,O
,.,,O
Sentence: 1648,Su,,O
,habilidad,,O
,fue,,O
,maravillosa,,O
,y,,O
,atrajo,,O
,las,,O
,mujeres,,O
,en,,O
,la,,O
,clase,,O
,superiora,,B-ga
,",",,O
,incluyendo,,O
,la,,O
,novia,,O
,ilegítima,,O
,del,,O
,gobernador,,O
,de,,O
,Tánger,,O
,y,,O
,se,,O
,hicieron,,O
,amigas,,O
,mejores,,O
,.,,O
Sentence: 2351,Después,,O
,de,,O
,llegar,,O
,",",,O
,yo,,O
,le,,B-na
,llamo,,O
,a,,O
,mis,,O
,amigos,,O
,en,,O
,Bay,,O
,Area,,O
,.,,O
Sentence: 1556,Cuando,,O
,Bill,,O
,Gates,,O
,estaba,,O
,asistiendo,,O
,a,,O
,la,,O
,universidad,,O
,",",,O
,él,,O
,estudiaba,,O
,matemáticas,,O
,y,,O
,las,,O
,ciencias,,O
,de,,O
,la,,B-na
,computadoras,,O
,.,,O
Sentence: 1048,Ellos,,O
,pone,,O
,en,,O
,el,,O
,muchos,,B-na
,esfuerzo,,O
,y,,O
,cree,,O
,en,,O
,ellos,,O
,mismos,,O
,.,,O
Sentence: 2761,Pasé,,O
,mucho,,O
,tiempo,,O
,con,,O
,mi,,O
,abuela,,O
,durante,,O
,de,,O
,la,,O
,vacación,,B-na
,.,,O
Sentence: 193,Selena,,O
,Gomez,,O
,es,,O
,exista,,O
,as,,O
,una,,O
,actriz,,O
,cantante,,O
,y,,O
,diseñador,,B-ga
,;,,O
,Ella,,O
,tiene,,O
,muchas,,O
,ventajas,,O
,.,,O
Sentence: 2173,La,,O
,gente,,O
,y,,O
,la,,O
,comida,,O
,allí,,O
,eran,,O
,todos,,O
,tan,,O
,increíble,,B-na
,.,,O
Sentence: 2989,Su,,O
,maquillajes,,B-na
,es,,O
,muy,,O
,inclusivo,,O
,.,,O
Sentence: 3974,Los,,O
,hermanos,,O
,son,,O
,muy,,O
,guapo,,B-na
,y,,O
,las,,O
,chicas,,O
,les,,O
,encantan,,O
,.,,O
Sentence: 4487,Esa,,O
,playa,,O
,es,,O
,la,,O
,playa,,O
,más,,O
,famoso,,B-ga
,en,,O
,Oahu,,O
,y,,O
,tiene,,O
,mucho,,O
,tourismo,,O
,.,,O
Sentence: 1271,Lo,,B-ga
,vi,,O
,tres,,O
,veces,,O
,.,,O
Sentence: 2568,Además,,O
,",",,O
,me,,O
,gusta,,O
,ir,,O
,a,,O
,mi,,O
,vacación,,B-na
,perfecta,,O
,con,,O
,mi,,O
,familia,,O
,.,,O
Sentence: 5124,las,,O
,vacaciones,,O
,perfecto,,B-ga
,es,,O
,un,,O
,viaje,,O
,al,,O
,sureste,,O
,de,,O
,California,,O
,",",,O
,un,,O
,lugar,,O
,con,,O
,una,,O
,playa,,O
,grande,,O
,",",,O
,un,,O
,parque,,O
,de,,O
,atracciones,,O
,como,,O
,Disneylandia,,O
,",",,O
,y,,O
,muchas,,O
,atracciones,,O
,de,,O
,turista,,O
,.,,O
Sentence: 132,Jimin,,O
,viaja,,O
,a,,O
,mundo,,O
,para,,O
,los,,O
,conciertos,,O
,y,,O
,van,,O
,a,,O
,Los,,O
,Angeles,,O
,muchos,,B-ga
,veses,,O
,.,,O
Sentence: 2501,Despues,,O
,de,,O
,mi,,O
,vacacion,,B-na
,en,,O
,Las,,O
,Vegas,,O
,",",,O
,me,,O
,gustaria,,O
,ir,,O
,a,,O
,Los,,O
,Angeles,,O
,.,,O
Sentence: 4965,Para,,O
,mi,,B-na
,perfectas,,O
,vacaciones,,O
,yo,,O
,deseo,,O
,que,,O
,mi,,O
,familia,,O
,y,,O
,yo,,O
,podamos,,O
,a,,O
,Hawaii,,O
,.,,O
Sentence: 4644,Para,,O
,mi,,O
,vacación,,B-na
,perfecta,,O
,",",,O
,yo,,O
,voy,,O
,a,,O
,ir,,O
,a,,O
,San,,O
,Diego,,O
,con,,O
,mi,,O
,novio,,O
,y,,O
,su,,O
,familia,,O
,.,,O
Sentence: 2823,Pienso,,O
,que,,O
,las,,O
,gentes,,B-na
,del,,O
,caribe,,O
,sean,,O
,muy,,O
,simpáticas,,O
,.,,O
Sentence: 2537,Esta,,O
,ciudad,,O
,es,,O
,muy,,O
,hermosa,,O
,y,,O
,rodeado,,B-ga
,de,,O
,agua,,O
,.,,O
Sentence: 3296,¡,,O
,Yo,,O
,quiero,,O
,mirar,,O
,su,,O
,Nuevo,,B-ga
,película,,O
,deadpool,,O
,dos,,O
,porque,,O
,es,,O
,muy,,O
,cómica,,O
,!,,O
Sentence: 3338,Taylor,,O
,Swift,,O
,es,,O
,una,,O
,de,,O
,los,,B-ga
,cantantes,,O
,más,,O
,populares,,O
,de,,O
,Estados,,O
,Unidos,,O
,.,,O
Sentence: 948,Los,,B-ga
,canciones,,O
,favoritas,,O
,de,,O
,Daniel,,O
,están,,O
,',,O
,Alphabet,,O
,Aerobics,,O
,',,O
,a,,O
,Blackalicious,,O
,.,,O
Sentence: 1129,Otra,,B-na
,peliculas,,O
,famosas,,O
,de,,O
,Salma,,O
,Hayek,,O
,incluye,,O
,"""",,O
,En,,O
,el,,O
,Tiempos,,O
,de,,O
,las,,O
,Mariposas,,O
,"""",,O
,y,,O
,"""",,O
,From,,O
,Dusk,,O
,Till,,O
,Dawn,,O
,.,,O
,"""",,O
Sentence: 4933,Aunque,,O
,hay,,O
,restaurantes,,O
,de,,O
,mexicano,,B-na
,en,,O
,la,,O
,ciudad,,O
,de,,O
